Frame,Landmark_0,Landmark_1,Landmark_2,Landmark_3,Landmark_4,Landmark_5,Landmark_6,Landmark_7,Landmark_8,Landmark_9,Landmark_10,Landmark_11,Landmark_12,Landmark_13,Landmark_14,Landmark_15,Landmark_16,Landmark_17,Landmark_18,Landmark_19,Landmark_20,Landmark_21,Landmark_22,Landmark_23,Landmark_24,Landmark_25,Landmark_26,Landmark_27,Landmark_28,Landmark_29,Landmark_30,Landmark_31,Landmark_32
178,"0.646734893321991,0.24755485355854034","0.6652228236198425,0.23516316711902618","0.674958348274231,0.23577651381492615","0.685002326965332,0.2367110699415207","0.6347098350524902,0.23363950848579407","0.6258043646812439,0.23376747965812683","0.6195658445358276,0.23403052985668182","0.6939112544059753,0.24563606083393097","0.6061514019966125,0.2424815595149994","0.6633470058441162,0.2663175165653229","0.6258147358894348,0.26384931802749634","0.757362961769104,0.3362679183483124","0.5235347151756287,0.32985931634902954","0.7972038984298706,0.438467413187027","0.4798499643802643,0.4348911643028259","0.781614363193512,0.5261493921279907","0.41891178488731384,0.523324728012085","0.7843455672264099,0.5553734302520752","0.4004974365234375,0.5532382726669312","0.7643604874610901,0.5537893772125244","0.40783387422561646,0.5551087260246277","0.7583389282226562,0.5452947020530701","0.41853976249694824,0.5456808805465698","0.6790809035301208,0.5252212285995483","0.5489997267723083,0.5164941549301147","0.6387799978256226,0.6634741425514221","0.5337283611297607,0.65672367811203","0.6028944253921509,0.7746584415435791","0.5230764746665955,0.757851243019104","0.5958869457244873,0.7840364575386047","0.5332410335540771,0.7686060070991516","0.6257754564285278,0.832268238067627","0.47548264265060425,0.8027635812759399"
179,"0.6430283784866333,0.24852295219898224","0.6602763533592224,0.23569616675376892","0.669633150100708,0.236204594373703","0.6792243123054504,0.23715059459209442","0.6304304599761963,0.2346407175064087","0.6214847564697266,0.23480209708213806","0.6154864430427551,0.23531010746955872","0.6883782744407654,0.24579758942127228","0.601767897605896,0.24346652626991272","0.6590700149536133,0.26678669452667236","0.6222967505455017,0.26521655917167664","0.7514750361442566,0.3342648148536682","0.5197939276695251,0.3308298885822296","0.7858288884162903,0.4362667202949524","0.48426786065101624,0.43890875577926636","0.7832513451576233,0.5262865424156189","0.44256845116615295,0.5295858383178711","0.7869611382484436,0.5560930371284485","0.42319732904434204,0.5603629946708679","0.7684119343757629,0.5550442934036255","0.4353688657283783,0.5614972114562988","0.7620243430137634,0.5468186140060425","0.4458906948566437,0.5510455965995789","0.6783778667449951,0.5248688459396362","0.5483390688896179,0.5167587399482727","0.6383991241455078,0.6629575490951538","0.5307693481445312,0.6559126973152161","0.6028598546981812,0.7748405933380127","0.517119288444519,0.7572858929634094","0.595743715763092,0.7841190695762634","0.527398407459259,0.7673655152320862","0.6257115006446838,0.8322416543960571","0.4748214781284332,0.8018550872802734"
180,"0.6390052437782288,0.24934081733226776","0.6553791165351868,0.23719704151153564","0.6644202470779419,0.2378874570131302","0.6738196611404419,0.23890705406665802","0.6263954043388367,0.2361757457256317","0.6167963743209839,0.23628509044647217","0.6107388138771057,0.23680487275123596","0.6828020811080933,0.24736830592155457","0.5962249040603638,0.24526982009410858","0.6544579267501831,0.2678214907646179","0.6177743077278137,0.2663120627403259","0.7458391785621643,0.3348965346813202","0.5147032141685486,0.3317376971244812","0.7758568525314331,0.4386400580406189","0.48779088258743286,0.4436406195163727","0.7832229733467102,0.5299834609031677","0.4650801420211792,0.5364705324172974","0.7878749370574951,0.5596103072166443","0.45169028639793396,0.5691123604774475","0.7685301303863525,0.5594881176948547","0.4651893675327301,0.5699367523193359","0.7620668411254883,0.5510483980178833","0.47353464365005493,0.5593091249465942","0.6768322587013245,0.5251289010047913","0.5470944046974182,0.5176776647567749","0.6384134888648987,0.6628398895263672","0.5293835997581482,0.6561269760131836","0.6030365228652954,0.7748710513114929","0.5118010640144348,0.7557923793792725","0.5957103967666626,0.7838841676712036","0.5209147334098816,0.7646850347518921","0.6256994605064392,0.8321796655654907","0.47343704104423523,0.8006678819656372"
181,"0.6347445845603943,0.2505635917186737","0.6491549015045166,0.23868915438652039","0.6578300595283508,0.23929746448993683","0.6665537357330322,0.24012140929698944","0.6220262050628662,0.23818886280059814","0.6121731996536255,0.23844420909881592","0.6058028936386108,0.23898181319236755","0.676129937171936,0.24846944212913513","0.5917753577232361,0.24749989807605743","0.649975061416626,0.26828286051750183","0.6143310070037842,0.2672959268093109","0.7403814792633057,0.33567947149276733","0.5141770839691162,0.3320028781890869","0.7641282081604004,0.44049739837646484","0.4931510388851166,0.4424958825111389","0.7808523178100586,0.53238844871521","0.48876142501831055,0.5351508259773254","0.7866640090942383,0.5619184374809265","0.480371356010437,0.5659319162368774","0.7662246823310852,0.5622967481613159","0.49824124574661255,0.565690815448761","0.7595899701118469,0.5535035133361816","0.5073369145393372,0.5555202960968018","0.6762514114379883,0.5244348645210266","0.5474205017089844,0.5177985429763794","0.6381486058235168,0.6624251008033752","0.5272759199142456,0.6560288667678833","0.6029847860336304,0.774871826171875","0.5115137100219727,0.7542024850845337","0.5948439240455627,0.7836002707481384","0.522173285484314,0.762956976890564","0.6256649494171143,0.8323507308959961","0.4653613269329071,0.7997199892997742"
182,"0.6311743855476379,0.2511241137981415","0.645273745059967,0.23957455158233643","0.6536278128623962,0.2401927411556244","0.662311851978302,0.24099108576774597","0.6183112263679504,0.23927584290504456","0.6080535650253296,0.239592507481575","0.6012540459632874,0.24010367691516876","0.6711851358413696,0.2493939846754074","0.5867167115211487,0.2487097531557083","0.64610755443573,0.26869997382164","0.6104393601417542,0.2677505612373352","0.7337130308151245,0.33686593174934387","0.509455144405365,0.33182376623153687","0.7539924383163452,0.44152259826660156","0.49440547823905945,0.44176745414733887","0.7783994078636169,0.5343693494796753","0.5083524584770203,0.5346111059188843","0.7840437889099121,0.5634728670120239","0.5043630003929138,0.5653996467590332","0.7648035883903503,0.564453125","0.524944543838501,0.5641148090362549","0.7581672072410583,0.5552135109901428","0.5304949283599854,0.5542773604393005","0.6714171171188354,0.5241011381149292","0.5457995533943176,0.517748236656189","0.6380332708358765,0.662441611289978","0.5240516662597656,0.6559617519378662","0.6029864549636841,0.7751148343086243","0.5046189427375793,0.7510817050933838","0.591414749622345,0.7838121652603149","0.5152299404144287,0.7610785961151123","0.6262606978416443,0.8330443501472473","0.4666728973388672,0.7991994619369507"
183,"0.6265159249305725,0.25280851125717163","0.6399185061454773,0.2413514405488968","0.6481385827064514,0.24190740287303925","0.6567462086677551,0.24254536628723145","0.6131418943405151,0.24092194437980652","0.6031671166419983,0.24128203094005585","0.5963908433914185,0.24174416065216064","0.6652448773384094,0.25061142444610596","0.5823935866355896,0.250091552734375","0.6412444114685059,0.26966923475265503","0.6062439680099487,0.2687128186225891","0.7275675535202026,0.3375469148159027","0.5058953762054443,0.3319944739341736","0.7454908490180969,0.4423612058162689","0.49326181411743164,0.44323745369911194","0.7768556475639343,0.5347805619239807","0.5204195976257324,0.5352315902709961","0.7804194092750549,0.5629817247390747","0.5204035639762878,0.5652755498886108","0.7619088888168335,0.5635710954666138","0.5436525940895081,0.5634816288948059","0.7557955384254456,0.5546470880508423","0.5475149154663086,0.5536788105964661","0.6701211333274841,0.5236897468566895","0.5447400212287903,0.517708420753479","0.6380419135093689,0.6619138717651367","0.5238339900970459,0.6555476188659668","0.6038320660591125,0.7746811509132385","0.5050505995750427,0.7433585524559021","0.5914034843444824,0.7830369472503662","0.5162407159805298,0.7546400427818298","0.6262317895889282,0.8330845832824707","0.4682013988494873,0.7955557703971863"
184,"0.6213878393173218,0.2531382441520691","0.6348477602005005,0.2421833574771881","0.6431247591972351,0.24272827804088593","0.6518131494522095,0.24332936108112335","0.6078104376792908,0.24174952507019043","0.5977305769920349,0.24214887619018555","0.5907695293426514,0.24258172512054443","0.6598613858222961,0.2514176666736603","0.5764642357826233,0.2509832978248596","0.6356801390647888,0.2697675824165344","0.6006627678871155,0.26899081468582153","0.722424328327179,0.3382956385612488","0.5017826557159424,0.3323441445827484","0.7386776208877563,0.44304752349853516","0.4916667640209198,0.443098783493042","0.7716347575187683,0.5346075892448425","0.5322495102882385,0.5314346551895142","0.7792521119117737,0.5624681115150452","0.5395907163619995,0.5608166456222534","0.7607349753379822,0.5622894763946533","0.5632204413414001,0.5589644908905029","0.7554608583450317,0.5535995960235596","0.5645736455917358,0.5500871539115906","0.669771671295166,0.5234248638153076","0.5431530475616455,0.5175762176513672","0.6381613612174988,0.6607925295829773","0.5230709314346313,0.6536060571670532","0.6046392917633057,0.7744863033294678","0.5060239434242249,0.7381731271743774","0.5914755463600159,0.7825475335121155","0.5168497562408447,0.7500109076499939","0.6264532804489136,0.8330643773078918","0.46805107593536377,0.7923625707626343"
185,"0.6126857995986938,0.25400176644325256","0.6271423697471619,0.24296073615550995","0.6354860067367554,0.2434934824705124","0.6441131830215454,0.2440931797027588","0.5999736785888672,0.24256137013435364","0.5901705622673035,0.24295592308044434","0.5836666226387024,0.2433820217847824","0.6534719467163086,0.2522377371788025","0.5697945356369019,0.2514696717262268","0.6273252367973328,0.27046748995780945","0.592725932598114,0.2697027027606964","0.7160488367080688,0.3390346169471741","0.498169481754303,0.3323344588279724","0.7303392887115479,0.4434881806373596","0.48969417810440063,0.4424893856048584","0.7600597143173218,0.5344705581665039","0.5426145195960999,0.5300923585891724","0.7734305262565613,0.5620230436325073","0.5547751784324646,0.5579484701156616","0.7558969855308533,0.5617383718490601","0.577511191368103,0.5577059388160706","0.7491571307182312,0.553134024143219","0.578609049320221,0.5489304661750793","0.6656259894371033,0.5231724381446838","0.5408168435096741,0.5175734162330627","0.6375578045845032,0.6604614853858948","0.521866500377655,0.6526200771331787","0.6049054265022278,0.7747271060943604","0.5061226487159729,0.7371942400932312","0.5915530920028687,0.7825672626495361","0.5161823034286499,0.7481080293655396","0.6269011497497559,0.8330446481704712","0.46637773513793945,0.7900930643081665"
186,"0.6055433750152588,0.254657506942749","0.6205352544784546,0.243524432182312","0.6288411021232605,0.2440520077943802","0.6372173428535461,0.24466243386268616","0.59360671043396,0.24309751391410828","0.5840375423431396,0.24345505237579346","0.5775356888771057,0.24386437237262726","0.6469109654426575,0.2526933550834656","0.5641499757766724,0.25154909491539","0.6198704838752747,0.2710976004600525","0.5862924456596375,0.2703093886375427","0.7097262144088745,0.33913928270339966","0.49333253502845764,0.3324049115180969","0.7252823710441589,0.4436553418636322","0.48775845766067505,0.44097572565078735","0.7473129034042358,0.5346063375473022","0.5440106987953186,0.5203533172607422","0.7554242610931396,0.5622743368148804","0.5602904558181763,0.5492690205574036","0.7408456802368164,0.5618111491203308","0.584889829158783,0.5447579622268677","0.7353748083114624,0.5529438257217407","0.5845144391059875,0.5370364189147949","0.6591600179672241,0.5227363109588623","0.5372111201286316,0.5174566507339478","0.6354156732559204,0.6602785587310791","0.5172995328903198,0.6525151133537292","0.6049390435218811,0.7752367258071899","0.5058698058128357,0.7360979914665222","0.5915873050689697,0.78291916847229","0.5158289670944214,0.7461016774177551","0.6287626028060913,0.8333166837692261","0.46511998772621155,0.7892324328422546"
187,"0.5982541441917419,0.2550252377986908","0.6123011708259583,0.24375954270362854","0.6206710934638977,0.2443510740995407","0.6285861730575562,0.2449323832988739","0.585964560508728,0.2433834969997406","0.5772748589515686,0.24387216567993164","0.5710257887840271,0.2445017546415329","0.638977587223053,0.2528703808784485","0.5579012036323547,0.25267717242240906","0.6129226088523865,0.27156952023506165","0.5800971388816833,0.2707621455192566","0.7002481818199158,0.3395319879055023","0.4887170195579529,0.33269813656806946","0.7167667746543884,0.44381028413772583","0.4821532666683197,0.44065356254577637","0.7371844053268433,0.5334063172340393","0.5458211898803711,0.5122332572937012","0.7421935200691223,0.5620927810668945","0.5638336539268494,0.540183424949646","0.7300663590431213,0.5615938901901245","0.5883274078369141,0.5324209928512573","0.7255734801292419,0.5523771643638611","0.5867711305618286,0.5247827768325806","0.6560953855514526,0.5215676426887512","0.5360081791877747,0.5171065926551819","0.6346654891967773,0.6600595116615295","0.516635000705719,0.6520451307296753","0.6050944924354553,0.7767640352249146","0.5055547952651978,0.7364608645439148","0.591695249080658,0.7850297689437866","0.5151318311691284,0.7461141347885132","0.6297813653945923,0.8335146903991699","0.46501439809799194,0.7890816330909729"
188,"0.5912706851959229,0.255340039730072","0.605108916759491,0.24388214945793152","0.613419234752655,0.2445552796125412","0.621309757232666,0.2450924664735794","0.5788554549217224,0.2439383715391159","0.5703806281089783,0.2445952594280243","0.5640459060668945,0.24553442001342773","0.6322543621063232,0.2531704604625702","0.5514841675758362,0.25420016050338745","0.6068439483642578,0.2718643844127655","0.5735340714454651,0.2710714638233185","0.6908475160598755,0.3399288058280945","0.4860965311527252,0.33327117562294006","0.7101099491119385,0.4436744749546051","0.4751458466053009,0.43999776244163513","0.7287817001342773,0.530267596244812","0.5454030632972717,0.5049260258674622","0.733384370803833,0.5597705841064453","0.5659512281417847,0.5316872596740723","0.7226002812385559,0.559173047542572","0.5880915522575378,0.5217825770378113","0.7180551290512085,0.5495731830596924","0.5855168700218201,0.5140785574913025","0.6533342003822327,0.519802451133728","0.535499095916748,0.5163084268569946","0.6337020397186279,0.6599887013435364","0.5164731740951538,0.6509560942649841","0.6054818630218506,0.7769297361373901","0.5063165426254272,0.7368375658988953","0.592028021812439,0.7851173877716064","0.5160528421401978,0.7464331388473511","0.6312490105628967,0.8335250616073608","0.46629032492637634,0.7891124486923218"
189,"0.5857772827148438,0.25652965903282166","0.5986487865447998,0.24559719860553741","0.607064962387085,0.24617572128772736","0.6149410009384155,0.24685914814472198","0.5735332369804382,0.24615223705768585","0.5652127861976624,0.24675817787647247","0.5582081079483032,0.2477225810289383","0.6248522996902466,0.2549702227115631","0.5464841723442078,0.25622931122779846","0.600184977054596,0.2721377909183502","0.5676270127296448,0.2714828848838806","0.6817216277122498,0.3406859040260315","0.4791986644268036,0.3347194790840149","0.7029209136962891,0.4420394003391266","0.4682559669017792,0.4397544264793396","0.7202997207641602,0.525795578956604","0.5413429737091064,0.500938355922699","0.7264444231987,0.5557255744934082","0.5632543563842773,0.527830183506012","0.7148966193199158,0.5545172095298767","0.5836299657821655,0.5176880359649658","0.7092209458351135,0.5452240705490112","0.5809332728385925,0.5097748041152954","0.6478815674781799,0.5182237029075623","0.5333090424537659,0.5153056383132935","0.6304489374160767,0.6590014100074768","0.516585648059845,0.650073230266571","0.6050102114677429,0.776912271976471","0.5065078139305115,0.7377971410751343","0.5908001661300659,0.785103976726532","0.5159056782722473,0.7474475502967834","0.6313246488571167,0.8332023620605469","0.4672207236289978,0.7891334891319275"
190,"0.5796282291412354,0.25872716307640076","0.5920865535736084,0.24818675220012665","0.6008142828941345,0.24862408638000488","0.6085798144340515,0.24908104538917542","0.5673394799232483,0.2488444745540619","0.5591081976890564,0.24941591918468475","0.5518129467964172,0.250247061252594","0.618183970451355,0.25694209337234497","0.5409602522850037,0.2581244111061096","0.5938287377357483,0.2733234465122223","0.5612356066703796,0.27278730273246765","0.6724532246589661,0.34138864278793335","0.472608357667923,0.33609527349472046","0.6967371106147766,0.4416882395744324","0.4618116021156311,0.43960094451904297","0.7159267663955688,0.5233777165412903","0.5370187759399414,0.4997430443763733","0.7215520143508911,0.5541570782661438","0.55915367603302,0.5261127948760986","0.7093767523765564,0.5525186061859131","0.5795636773109436,0.5160595178604126","0.7038663029670715,0.5432170629501343","0.5766395926475525,0.5083690881729126","0.6407313942909241,0.5181654691696167","0.5300709009170532,0.515081524848938","0.6275721788406372,0.6590147018432617","0.5166571736335754,0.6494805216789246","0.6045007705688477,0.7769134640693665","0.5073058009147644,0.7405974268913269","0.5906566381454468,0.7850974202156067","0.5167962312698364,0.7501073479652405","0.6310133337974548,0.8329760432243347","0.46811825037002563,0.789150595664978"
191,"0.5735170245170593,0.260700523853302","0.5855758786201477,0.2505415976047516","0.5942091345787048,0.250980406999588","0.6022300720214844,0.251385360956192","0.561187744140625,0.25069382786750793","0.5530292987823486,0.25117525458335876","0.5453500151634216,0.25191015005111694","0.6121971011161804,0.259343683719635","0.5343892574310303,0.2596057057380676","0.587927520275116,0.2748715877532959","0.5546671748161316,0.2742009460926056","0.6660500168800354,0.3419854938983917","0.467305064201355,0.33753713965415955","0.6901928782463074,0.4414980411529541","0.4576014578342438,0.43947187066078186","0.7093952894210815,0.5218850374221802","0.532566487789154,0.4999399781227112","0.7141662836074829,0.5534479022026062","0.5530977249145508,0.5263200402259827","0.7015331983566284,0.5516460537910461","0.5736343264579773,0.5170283913612366","0.6957719326019287,0.5419695377349854","0.5712932348251343,0.5095435380935669","0.6360383629798889,0.5179439187049866","0.5268943309783936,0.5147938132286072","0.6236012578010559,0.6587195992469788","0.5166266560554504,0.6485248804092407","0.6037731766700745,0.7768729329109192","0.5078337788581848,0.7438890933990479","0.5899964570999146,0.7851182222366333","0.5174106359481812,0.7536971569061279","0.6309807300567627,0.8323114514350891","0.46873152256011963,0.7891699075698853"
192,"0.5681661367416382,0.2641431987285614","0.5800724625587463,0.25379157066345215","0.5880181789398193,0.2540809214115143","0.5963258743286133,0.25444361567497253","0.5558751821517944,0.25356823205947876","0.5473227500915527,0.2537798285484314","0.5393430590629578,0.2543659806251526","0.6054501533508301,0.262275367975235","0.5285434126853943,0.26156342029571533","0.5826212167739868,0.2779157757759094","0.5497567653656006,0.27723556756973267","0.6597902774810791,0.34221139550209045","0.46277397871017456,0.3382928967475891","0.6851783990859985,0.4414638578891754","0.45265817642211914,0.43923696875572205","0.7040059566497803,0.5225558876991272","0.5306368470191956,0.501108705997467","0.7084006667137146,0.5531599521636963","0.5471744537353516,0.5276153683662415","0.6954208016395569,0.5512862205505371","0.5673553347587585,0.5189654231071472","0.6893467903137207,0.5419148206710815","0.5661755800247192,0.5112157464027405","0.63294517993927,0.5179315209388733","0.5239970088005066,0.5148135423660278","0.6206455230712891,0.657256007194519","0.5168399214744568,0.6478101015090942","0.6033520102500916,0.7754951119422913","0.5075122117996216,0.7448487281799316","0.5894474983215332,0.7839640378952026","0.5170621871948242,0.7549005746841431","0.6301514506340027,0.8314096331596375","0.46878597140312195,0.7891515493392944"
193,"0.5643548369407654,0.2660316824913025","0.5758846998214722,0.2555796205997467","0.5834483504295349,0.2558588683605194","0.5916541218757629,0.2562897801399231","0.5523118376731873,0.2551882565021515","0.5437204837799072,0.2551846206188202","0.5350896716117859,0.2556840181350708","0.5994039177894592,0.264110267162323","0.5241673588752747,0.26264330744743347","0.5781742334365845,0.27966731786727905","0.5460052490234375,0.2791127562522888","0.654052197933197,0.3422513008117676","0.45635005831718445,0.3394399583339691","0.6797751784324646,0.44080591201782227","0.44760996103286743,0.4393090605735779","0.6970727443695068,0.5229856967926025","0.522078275680542,0.5020099878311157","0.7029533982276917,0.5527238845825195","0.5443358421325684,0.5281285047531128","0.6906539797782898,0.550916314125061","0.5628994703292847,0.519963264465332","0.6836191415786743,0.5418710112571716","0.5605906844139099,0.512071430683136","0.6272201538085938,0.5178464651107788","0.519477367401123,0.5149550437927246","0.6185404658317566,0.6566016674041748","0.5167901515960693,0.647337794303894","0.6029596328735352,0.7742149829864502","0.5073244571685791,0.7448517084121704","0.589151918888092,0.7829372882843018","0.5169956684112549,0.7551606893539429","0.629039466381073,0.8302384614944458","0.4688842296600342,0.7888967990875244"
194,"0.5615176558494568,0.2670324444770813","0.5722111463546753,0.2564989924430847","0.5799292325973511,0.2567771077156067","0.5876585841178894,0.257229208946228","0.5490972995758057,0.25604838132858276","0.5406154990196228,0.2559266686439514","0.5316731929779053,0.25636494159698486","0.5941636562347412,0.2649192214012146","0.5195654034614563,0.2633095681667328","0.5754224061965942,0.28052666783332825","0.5433557033538818,0.2802446782588959","0.6464056968688965,0.34213587641716003","0.4514184296131134,0.34020569920539856","0.6738665699958801,0.43800607323646545","0.4426710903644562,0.4392176568508148","0.6901559233665466,0.5215359926223755","0.5006166100502014,0.5058392286300659","0.696114182472229,0.5495792627334595","0.5192556381225586,0.5309572219848633","0.6852507591247559,0.5479634404182434","0.5405473113059998,0.5248900055885315","0.678034245967865,0.5398365259170532","0.5394526124000549,0.5174622535705566","0.6215580701828003,0.5166911482810974","0.5142713189125061,0.514818012714386","0.618414580821991,0.6551513671875","0.5167089700698853,0.646948516368866","0.6023824214935303,0.7735688090324402","0.50749671459198,0.7451474070549011","0.5888610482215881,0.7824466824531555","0.5169280171394348,0.7554277181625366","0.6269918084144592,0.8298341631889343","0.46907076239585876,0.7888786792755127"
195,"0.5558297038078308,0.2671234905719757","0.5663374066352844,0.25673067569732666","0.5740239024162292,0.25697392225265503","0.581813395023346,0.25742045044898987","0.5434149503707886,0.2562953531742096","0.5348871350288391,0.2561360001564026","0.5259868502616882,0.25654929876327515","0.5884974002838135,0.2650523781776428","0.5138561725616455,0.2636164426803589","0.5706204175949097,0.2806145250797272","0.5380937457084656,0.2803880572319031","0.640415370464325,0.341495156288147","0.44532978534698486,0.3406776785850525","0.6673754453659058,0.4358925223350525","0.43833664059638977,0.4391036033630371","0.6831693649291992,0.5193219184875488","0.4776758849620819,0.5098700523376465","0.6908650398254395,0.5467129945755005","0.48994046449661255,0.5346585512161255","0.6792619228363037,0.5455304980278015","0.5133969187736511,0.531059741973877","0.671532928943634,0.537962794303894","0.5142694115638733,0.5244407653808594","0.6130773425102234,0.5164533853530884","0.5066694021224976,0.5148345232009888","0.617416501045227,0.6545294523239136","0.5127165913581848,0.6464466452598572","0.6012539267539978,0.7728054523468018","0.5058963894844055,0.7451428771018982","0.587267279624939,0.7813037633895874","0.515194296836853,0.7554389238357544","0.6271873712539673,0.8293170928955078","0.4683796763420105,0.788887619972229"
196,"0.5507283210754395,0.26707038283348083","0.5612505078315735,0.25671297311782837","0.5689929127693176,0.25690537691116333","0.5767847895622253,0.2573321461677551","0.5381581783294678,0.2563632130622864","0.5295472145080566,0.2562033236026764","0.5206339359283447,0.25661423802375793","0.5834800004959106,0.26489847898483276","0.5086787939071655,0.26377052068710327","0.5662262439727783,0.28054261207580566","0.5334223508834839,0.2803667187690735","0.6371115446090698,0.34142425656318665","0.43956974148750305,0.34120166301727295","0.662272572517395,0.4356454312801361","0.43187636137008667,0.4406089782714844","0.6766575574874878,0.5198732018470764","0.46254903078079224,0.5149487853050232","0.6848870515823364,0.5468796491622925","0.4701583981513977,0.5399775505065918","0.6739245057106018,0.545850396156311","0.49538323283195496,0.5369766354560852","0.6659961938858032,0.5381882190704346","0.4982602894306183,0.5315287709236145","0.6067806482315063,0.5165438652038574","0.5005857944488525,0.5151952505111694","0.616536021232605,0.6537470817565918","0.5096474289894104,0.6462252736091614","0.6012623906135559,0.7710817456245422","0.5033981204032898,0.7449149489402771","0.5872904062271118,0.7794770002365112","0.5130214691162109,0.75542151927948","0.6273868083953857,0.8285467028617859","0.4681526720523834,0.7888796925544739"
197,"0.5462444424629211,0.26693886518478394","0.5570335984230042,0.25659266114234924","0.5648873448371887,0.25675472617149353","0.5725370049476624,0.2571738362312317","0.5337950587272644,0.2563270628452301","0.5252507925033569,0.25620412826538086","0.5166260600090027,0.25662651658058167","0.5800583958625793,0.2647809386253357","0.5054715871810913,0.2638845145702362","0.5627668499946594,0.28051096200942993","0.5295490622520447,0.28027424216270447","0.6362062096595764,0.34146395325660706","0.4382367730140686,0.34145742654800415","0.6570407152175903,0.4353894293308258","0.4259832501411438,0.4409622550010681","0.6730695366859436,0.5193383693695068","0.4452693462371826,0.5189686417579651","0.681000292301178,0.5461511015892029","0.45024722814559937,0.5459175705909729","0.6699837446212769,0.5451403856277466","0.47279608249664307,0.5433398485183716","0.6623257994651794,0.5376507043838501","0.477017879486084,0.5379804372787476","0.6050423383712769,0.5166110396385193","0.4970534145832062,0.5155152082443237","0.613580048084259,0.6530636548995972","0.5071874260902405,0.6461954712867737","0.6001740097999573,0.7702664136886597","0.5025309920310974,0.744878351688385","0.5866379737854004,0.7789721488952637","0.5124592185020447,0.7553529143333435","0.6264557242393494,0.8257092237472534","0.4682265520095825,0.7888331413269043"
198,"0.5429623126983643,0.26725631952285767","0.5533877611160278,0.2568798065185547","0.5612002611160278,0.25695446133613586","0.5688292384147644,0.2572900652885437","0.5303037166595459,0.25676533579826355","0.5219641923904419,0.25663700699806213","0.5133134126663208,0.2570446729660034","0.5762824416160583,0.26468390226364136","0.5026001930236816,0.2642752528190613","0.5597405433654785,0.28055518865585327","0.5268782377243042,0.2805376648902893","0.6341085433959961,0.3413781225681305","0.4348352253437042,0.3419170677661896","0.6539031863212585,0.4339512288570404","0.4210415184497833,0.44090166687965393","0.6714747548103333,0.518619179725647","0.4287150204181671,0.5228039026260376","0.6793501377105713,0.5449987649917603","0.43107667565345764,0.5509172677993774","0.6680953502655029,0.544047474861145","0.44695743918418884,0.5498334765434265","0.6602024435997009,0.5371142029762268","0.45173272490501404,0.5436064004898071","0.6046509742736816,0.516656756401062","0.4954244792461395,0.5161041617393494","0.6123949885368347,0.6518326997756958","0.5040989518165588,0.6454195380210876","0.6000908613204956,0.7669168710708618","0.5027848482131958,0.7447137236595154","0.5866625308990479,0.7757498025894165","0.5128613114356995,0.7549601793289185","0.6265801191329956,0.8211457133293152","0.46910518407821655,0.7884107232093811"
199,"0.5401977300643921,0.26760029792785645","0.5497446656227112,0.2571823000907898","0.5574150681495667,0.2571943402290344","0.5650047063827515,0.25747203826904297","0.5272462368011475,0.2572508752346039","0.5191775560379028,0.25716766715049744","0.5106208324432373,0.2575843632221222","0.5723369717597961,0.2646437883377075","0.4992448687553406,0.2649214267730713","0.556668221950531,0.28073766827583313","0.524695873260498,0.2809535562992096","0.6320784091949463,0.34140607714653015","0.4314441978931427,0.3431861996650696","0.6516230702400208,0.4338744580745697","0.41521331667900085,0.44099244475364685","0.6667490601539612,0.5178054571151733","0.4130181670188904,0.5258637070655823","0.674781322479248,0.5438494682312012","0.4138008654117584,0.554406464099884","0.6649234890937805,0.5430564880371094","0.426500141620636,0.5533095002174377","0.657035231590271,0.5363722443580627","0.4308147728443146,0.5462518334388733","0.6046735644340515,0.5163030624389648","0.49187877774238586,0.5164715647697449","0.6122041344642639,0.6496883034706116","0.504658043384552,0.6451660394668579","0.5995484590530396,0.7618759274482727","0.504445493221283,0.7447806596755981","0.5865704417228699,0.7701016068458557","0.5154691934585571,0.754935622215271","0.6270967125892639,0.8159646987915039","0.4679587185382843,0.78825843334198"
200,"0.5358574390411377,0.26757264137268066","0.5458146929740906,0.2572636306285858","0.5534470677375793,0.25729191303253174","0.5611513257026672,0.2575889229774475","0.5230928063392639,0.2573787569999695","0.5151560306549072,0.25740838050842285","0.5068507790565491,0.2579016089439392","0.5686011910438538,0.26460370421409607","0.4962905943393707,0.26528146862983704","0.5530589818954468,0.2807256579399109","0.5205844640731812,0.28091636300086975","0.6301795244216919,0.3416454493999481","0.43097183108329773,0.3436755836009979","0.6483299136161804,0.43335533142089844","0.41327884793281555,0.4409410357475281","0.6649854779243469,0.5148535370826721","0.3962452709674835,0.5243798494338989","0.6724744439125061,0.5414754152297974","0.3941487967967987,0.5527010560035706","0.6630926132202148,0.5407928228378296","0.40782737731933594,0.5516761541366577","0.6558517217636108,0.5340895056724548","0.4125359356403351,0.5444067716598511","0.605410099029541,0.5146356821060181","0.491210401058197,0.5160825252532959","0.6123570203781128,0.6471831798553467","0.5051340460777283,0.643478274345398","0.5994650721549988,0.7564456462860107","0.5061138868331909,0.7447617650032043","0.5865672826766968,0.7650043964385986","0.5169838070869446,0.7548956871032715","0.6278232336044312,0.8101435899734497","0.4684290289878845,0.7878762483596802"
