Frame,Landmark_0,Landmark_1,Landmark_2,Landmark_3,Landmark_4,Landmark_5,Landmark_6,Landmark_7,Landmark_8,Landmark_9,Landmark_10,Landmark_11,Landmark_12,Landmark_13,Landmark_14,Landmark_15,Landmark_16,Landmark_17,Landmark_18,Landmark_19,Landmark_20,Landmark_21,Landmark_22,Landmark_23,Landmark_24,Landmark_25,Landmark_26,Landmark_27,Landmark_28,Landmark_29,Landmark_30,Landmark_31,Landmark_32
203,"0.5822580456733704,0.381443053483963","0.5930618047714233,0.37088972330093384","0.6006185412406921,0.3709010183811188","0.6068978309631348,0.37107089161872864","0.5726044178009033,0.371656209230423","0.5658290982246399,0.3718229830265045","0.5593551397323608,0.3720826208591461","0.6197296380996704,0.3771236836910248","0.5509548187255859,0.37921831011772156","0.5981084108352661,0.3928864896297455","0.5702818036079407,0.39334794878959656","0.6863285303115845,0.44858163595199585","0.5000735521316528,0.4467267394065857","0.7157285213470459,0.5339318513870239","0.48925378918647766,0.5369301438331604","0.7213759422302246,0.607732892036438","0.49378156661987305,0.6192516088485718","0.7253907322883606,0.6333669424057007","0.4871024787425995,0.6447614431381226","0.7090879678726196,0.6311267018318176","0.5029512643814087,0.643258810043335","0.7040910720825195,0.6251811385154724","0.5084755420684814,0.6348003149032593","0.6439457535743713,0.613261342048645","0.5350031852722168,0.6080706119537354","0.6243554353713989,0.7307270765304565","0.5194331407546997,0.727586567401886","0.6079672574996948,0.841946005821228","0.5197254419326782,0.833014190196991","0.5963353514671326,0.8523868322372437","0.530506432056427,0.8446260690689087","0.6492007374763489,0.8861970901489258","0.47841572761535645,0.8732795715332031"
204,"0.5818760991096497,0.38147109746932983","0.5925478339195251,0.37104085087776184","0.6000029444694519,0.37101057171821594","0.6064123511314392,0.37117621302604675","0.5721520185470581,0.37184029817581177","0.5653994083404541,0.3720107674598694","0.5588893294334412,0.3723357319831848","0.619178831577301,0.37720370292663574","0.5509563684463501,0.37943780422210693","0.5978649854660034,0.3928664028644562","0.5700787305831909,0.3933425843715668","0.6859518885612488,0.44879984855651855","0.5004359483718872,0.44780388474464417","0.7152979373931885,0.5339160561561584","0.4886265695095062,0.5376299023628235","0.7211329936981201,0.6076232194900513","0.4928584694862366,0.6189745664596558","0.7250419855117798,0.6329828500747681","0.4864965081214905,0.644438624382019","0.7089287042617798,0.6308088302612305","0.502400815486908,0.6429193615913391","0.7039761543273926,0.624882698059082","0.5077682137489319,0.6346434354782104","0.6433270573616028,0.6124544739723206","0.5348319411277771,0.6075634956359863","0.62422776222229,0.7299081087112427","0.5204511284828186,0.7267125844955444","0.6077919602394104,0.8418565988540649","0.5223830342292786,0.8330275416374207","0.596699595451355,0.8523063659667969","0.5331927537918091,0.8449386358261108","0.6477859020233154,0.8861754536628723","0.48157835006713867,0.8732261657714844"
205,"0.5814691781997681,0.3819465637207031","0.5920559167861938,0.37151163816452026","0.599511981010437,0.3713875710964203","0.6063299775123596,0.37147754430770874","0.5720986127853394,0.3723415732383728","0.5651909112930298,0.37255528569221497","0.558700680732727,0.3730528950691223","0.619051992893219,0.3774605393409729","0.5508252382278442,0.37990257143974304","0.5977099537849426,0.39310887455940247","0.57001131772995,0.3935956656932831","0.685797393321991,0.44908013939857483","0.5000039339065552,0.4483659863471985","0.7150474786758423,0.5342184901237488","0.4881564974784851,0.5377830862998962","0.7210860252380371,0.6076198816299438","0.49012598395347595,0.6188947558403015","0.7244142293930054,0.6328433156013489","0.48544493317604065,0.6442893147468567","0.7088276147842407,0.6307535171508789","0.49988818168640137,0.6427335143089294","0.7037390470504761,0.6247924566268921","0.5052623748779297,0.6345086097717285","0.6415872573852539,0.6117657423019409","0.5345958471298218,0.6075507998466492","0.6228816509246826,0.7292097806930542","0.5218508243560791,0.7265661954879761","0.6070369482040405,0.8417933583259583","0.5247280597686768,0.8341612815856934","0.5966881513595581,0.8522958755493164","0.5351006388664246,0.8461424708366394","0.6460091471672058,0.886093258857727","0.48217901587486267,0.874672532081604"
206,"0.5812583565711975,0.3829224407672882","0.5919165015220642,0.37249287962913513","0.5993936061859131,0.37227630615234375","0.6060068011283875,0.37227708101272583","0.5718050599098206,0.3732984960079193","0.5648854374885559,0.3735254406929016","0.5584256649017334,0.3741224706172943","0.6185553073883057,0.37813863158226013","0.550495982170105,0.3807559311389923","0.5974748134613037,0.3939208388328552","0.5697694420814514,0.3944641053676605","0.6850325465202332,0.4495713710784912","0.49958547949790955,0.4489022195339203","0.7139055132865906,0.5342046022415161","0.48555657267570496,0.5383815169334412","0.7199405431747437,0.6077412366867065","0.48500856757164,0.6187929511070251","0.7225270867347717,0.6328409910202026","0.4820818305015564,0.6439792513847351","0.7070819139480591,0.6307849287986755","0.49657511711120605,0.6423219442367554","0.7024710178375244,0.624819815158844","0.5019165277481079,0.6343336701393127","0.6398769617080688,0.6114991903305054","0.5342754125595093,0.6075924634933472","0.62212735414505,0.7286838293075562","0.5225960612297058,0.7258318066596985","0.6066874265670776,0.8416107296943665","0.5265820622444153,0.8346682786941528","0.596707820892334,0.8521193265914917","0.5362268090248108,0.8467346429824829","0.6441918015480042,0.8858017921447754","0.4836602807044983,0.8746718168258667"
207,"0.5807071328163147,0.38372936844825745","0.5911940932273865,0.3734462857246399","0.5986151099205017,0.3732718825340271","0.6056632399559021,0.373279333114624","0.5711535215377808,0.37400761246681213","0.5641791224479675,0.37419337034225464","0.5576004981994629,0.37478262186050415","0.6176007390022278,0.3792874217033386","0.5504438281059265,0.38134148716926575","0.5967629551887512,0.3949514627456665","0.5688179135322571,0.3952735960483551","0.6823376417160034,0.45016559958457947","0.4967077076435089,0.4493541717529297","0.7115582227706909,0.5342126488685608","0.4800296723842621,0.5387539863586426","0.7169528603553772,0.6078797578811646","0.4789358675479889,0.6182112693786621","0.7185712456703186,0.6329309344291687","0.4770851135253906,0.6427809000015259","0.7036466598510742,0.6309553980827332","0.4921491742134094,0.6407600045204163","0.6994452476501465,0.6249294281005859","0.4973859488964081,0.6332893967628479","0.6381051540374756,0.6108156442642212","0.5329304337501526,0.6075831651687622","0.6211216449737549,0.7280198931694031","0.5229204893112183,0.7255561351776123","0.6066550016403198,0.8415315747261047","0.5276055932044983,0.8351593017578125","0.5967909693717957,0.8520690202713013","0.5368042588233948,0.847281277179718","0.6431342959403992,0.8854622840881348","0.4852272868156433,0.8747978210449219"
208,"0.5782484412193298,0.3836691975593567","0.5885531306266785,0.3735019862651825","0.5959407091140747,0.37337782979011536","0.6031781435012817,0.3733614385128021","0.568552553653717,0.3740405738353729","0.5616579651832581,0.3742640018463135","0.5554013848304749,0.3748589754104614","0.6152607798576355,0.37952739000320435","0.5493900775909424,0.3813839554786682","0.5938467383384705,0.3949015438556671","0.5656612515449524,0.395236998796463","0.6783456802368164,0.4502740800380707","0.49421584606170654,0.44964733719825745","0.706917405128479,0.5339758396148682","0.4761846363544464,0.5393754243850708","0.7096617221832275,0.6085628271102905","0.4747568666934967,0.6180640459060669","0.711304247379303,0.6332526803016663","0.47374776005744934,0.6427370309829712","0.6984962821006775,0.6313193440437317","0.4888124167919159,0.6407378911972046","0.6943230628967285,0.6251810789108276","0.49395591020584106,0.6331992745399475","0.6351617574691772,0.6106234788894653","0.5299768447875977,0.6075854897499084","0.6208174228668213,0.7276322245597839","0.5235545635223389,0.7252978682518005","0.6066084504127502,0.841513991355896","0.5281606316566467,0.8355331420898438","0.596786379814148,0.852067768573761","0.5371236801147461,0.847590446472168","0.6430432200431824,0.8854292035102844","0.486528217792511,0.8752705454826355"
209,"0.5756683945655823,0.383613258600235","0.5857065320014954,0.373466819524765","0.593070387840271,0.3733627200126648","0.6003440618515015,0.37334728240966797","0.565652072429657,0.37401413917541504","0.5589311122894287,0.3742578327655792","0.5530591607093811,0.37486204504966736","0.6126289963722229,0.379568874835968","0.5476723313331604,0.3813844323158264","0.5909520387649536,0.3948896825313568","0.562561571598053,0.3951154351234436","0.6754332780838013,0.4503973126411438","0.49194037914276123,0.44973868131637573","0.698839545249939,0.5339621901512146","0.47081246972084045,0.5393557548522949","0.703106701374054,0.6091951727867126","0.4689147472381592,0.6177434921264648","0.7048153877258301,0.633705735206604","0.4696715474128723,0.6425305604934692","0.6930604577064514,0.6318557262420654","0.4849740266799927,0.6405166387557983","0.6889387965202332,0.6255273222923279","0.489607572555542,0.6331702470779419","0.6312742829322815,0.6102691888809204","0.5256891250610352,0.6075483560562134","0.6189981698989868,0.7270457744598389","0.5237788558006287,0.7248430848121643","0.6064656972885132,0.8414528965950012","0.5289862155914307,0.8357388377189636","0.5967575311660767,0.8520587086677551","0.5376467704772949,0.8477531671524048","0.6430573463439941,0.8854073286056519","0.48739200830459595,0.8757685422897339"
210,"0.5718293786048889,0.38348445296287537","0.5824408531188965,0.37343835830688477","0.5892468690872192,0.37334051728248596","0.5965697169303894,0.37332674860954285","0.5619966983795166,0.3739932179450989","0.5554133653640747,0.3742506504058838","0.5501933097839355,0.37484750151634216","0.60929274559021,0.3795742392539978","0.5453235507011414,0.3813231289386749","0.5867049098014832,0.39473551511764526","0.5586328506469727,0.3948834240436554","0.6712102293968201,0.45034828782081604","0.48945024609565735,0.4497104585170746","0.6916026473045349,0.5335999727249146","0.4673650860786438,0.5387477278709412","0.6973789930343628,0.6108918786048889","0.46513891220092773,0.6167494654655457","0.6987008452415466,0.634918212890625","0.46595752239227295,0.641860842704773","0.6868525743484497,0.6328978538513184","0.4812975525856018,0.6400030851364136","0.6828501224517822,0.6263195276260376","0.4859365224838257,0.6328595280647278","0.6278589963912964,0.6099278926849365","0.5218328833580017,0.6073955297470093","0.6170846819877625,0.726925253868103","0.5240153670310974,0.7247311472892761","0.6063817143440247,0.8413627743721008","0.5293213129043579,0.8359671831130981","0.5967430472373962,0.8520467877388","0.5379570722579956,0.8482257723808289","0.6429323554039001,0.885262668132782","0.48788926005363464,0.8758274912834167"
211,"0.5674682259559631,0.3830728530883789","0.5792582035064697,0.3733542561531067","0.585576593875885,0.3732752203941345","0.5929400324821472,0.373285710811615","0.5585420727729797,0.37393781542778015","0.5520417094230652,0.37423187494277954","0.5472527146339417,0.3748036324977875","0.6063461303710938,0.3795652389526367","0.5427204370498657,0.38111311197280884","0.5824606418609619,0.39420169591903687","0.5546411871910095,0.3941749334335327","0.6670435667037964,0.4501717984676361","0.4867585599422455,0.4496779441833496","0.685302197933197,0.5336121320724487","0.46480169892311096,0.5385817289352417","0.6918326020240784,0.6124471426010132","0.4619927406311035,0.6162410974502563","0.6937718391418457,0.6362960934638977","0.46357715129852295,0.6414610147476196","0.6823936700820923,0.6342458724975586","0.4789572060108185,0.6397877931594849","0.6779714226722717,0.627513587474823","0.4832504987716675,0.6327692270278931","0.6249765753746033,0.6097819805145264","0.5190878510475159,0.6073967218399048","0.6152357459068298,0.7269976139068604","0.523967981338501,0.7247927188873291","0.6061079502105713,0.8413623571395874","0.5295200943946838,0.8359978795051575","0.5966614484786987,0.8520663380622864","0.5381338000297546,0.8483613729476929","0.6423070430755615,0.8851577639579773","0.4880707561969757,0.8761752247810364"
212,"0.5646817088127136,0.38284796476364136","0.5770004987716675,0.3733254075050354","0.5830796360969543,0.37326306104660034","0.5903734564781189,0.3732730746269226","0.5562987923622131,0.3739042282104492","0.5497806072235107,0.37421777844429016","0.5451169610023499,0.37476685643196106","0.6038535833358765,0.37955808639526367","0.540418803691864,0.38096916675567627","0.5795667171478271,0.39396440982818604","0.5519084930419922,0.3937588632106781","0.6634868383407593,0.4500938355922699","0.4837172329425812,0.4496789872646332","0.67941814661026,0.5336375832557678","0.4632958769798279,0.5385634303092957","0.6884746551513672,0.6130532026290894","0.4595177173614502,0.616010308265686","0.6920645833015442,0.6367915868759155","0.46181806921958923,0.6412888765335083","0.680578887462616,0.6349064707756042","0.47725966572761536,0.6396571397781372","0.67557293176651,0.6282923817634583","0.48134180903434753,0.6327539682388306","0.6217011213302612,0.6097179651260376","0.5162109732627869,0.6074579954147339","0.6139935255050659,0.7271925210952759","0.5236138701438904,0.7248405814170837","0.6056283116340637,0.8413619995117188","0.529679000377655,0.8360582590103149","0.596490204334259,0.8520652651786804","0.5381180047988892,0.8483918309211731","0.6423220038414001,0.8851057887077332","0.48797667026519775,0.8764268159866333"
213,"0.562955915927887,0.3827073574066162","0.5753313899040222,0.3733021020889282","0.5813074111938477,0.3732462525367737","0.5885540246963501,0.3732645511627197","0.5546630620956421,0.37388795614242554","0.5480790734291077,0.37420588731765747","0.5434075593948364,0.37475576996803284","0.6018128991127014,0.3795914351940155","0.5382625460624695,0.3808973729610443","0.5775411128997803,0.3938218057155609","0.5499802231788635,0.3934806287288666","0.6600441336631775,0.44992151856422424","0.4807799756526947,0.4497047960758209","0.6760056614875793,0.5335753560066223","0.4612075090408325,0.53854900598526","0.6850849390029907,0.6138176918029785","0.4587901532649994,0.616004467010498","0.6887578964233398,0.6376168727874756","0.4612831175327301,0.6412854194641113","0.6770808696746826,0.6357556581497192","0.47685104608535767,0.6396681070327759","0.6719370484352112,0.6290419101715088","0.4809723198413849,0.6327627301216125","0.6199912428855896,0.6097115278244019","0.5149268507957458,0.6079103946685791","0.6126187443733215,0.7278141379356384","0.5229647159576416,0.7251148819923401","0.6053631901741028,0.8416517376899719","0.5298990607261658,0.8365160822868347","0.5963643193244934,0.852269172668457","0.5381640791893005,0.8486346006393433","0.6423202157020569,0.8852015733718872","0.4881746172904968,0.877027690410614"
214,"0.5614686012268066,0.3826829791069031","0.5738847255706787,0.37333959341049194","0.5798383951187134,0.37332314252853394","0.5869829058647156,0.37335309386253357","0.5532776117324829,0.3739011883735657","0.5466487407684326,0.3742412030696869","0.541881799697876,0.37476328015327454","0.5997582674026489,0.37971630692481995","0.5363845825195312,0.3808830678462982","0.5757237672805786,0.3938066363334656","0.5483158826828003,0.39346665143966675","0.6570847630500793,0.44986194372177124","0.47816717624664307,0.44969749450683594","0.6730049848556519,0.5336304903030396","0.45959123969078064,0.5385371446609497","0.6817403435707092,0.6148961782455444","0.45781660079956055,0.6157218813896179","0.6849509477615356,0.6385875940322876","0.45999038219451904,0.6410941481590271","0.6734256148338318,0.6367697715759277","0.4756903648376465,0.6395251750946045","0.6683326959609985,0.6299163103103638","0.4799509644508362,0.6327114105224609","0.618036150932312,0.6094589829444885","0.5137394666671753,0.6079103350639343","0.6113079786300659,0.7279177904129028","0.5224946141242981,0.7251278162002563","0.6052802801132202,0.8417681455612183","0.5298876762390137,0.8367730379104614","0.5963325500488281,0.8523418307304382","0.5381371974945068,0.8488500714302063","0.6423130631446838,0.8852187991142273","0.48908793926239014,0.8774582743644714"
215,"0.5607794523239136,0.3826650381088257","0.5728789567947388,0.3733596205711365","0.5789155960083008,0.37337207794189453","0.5860075950622559,0.37340644001960754","0.5523391962051392,0.3739027678966522","0.5456880331039429,0.3742528259754181","0.5406566858291626,0.37476468086242676","0.598242998123169,0.3797885775566101","0.5346906185150146,0.38087180256843567","0.5747408866882324,0.39379575848579407","0.5473796725273132,0.393461138010025","0.6545045971870422,0.44971340894699097","0.47631844878196716,0.44954973459243774","0.6705375909805298,0.5336787104606628","0.4580429792404175,0.5383929014205933","0.6797773241996765,0.6153714656829834","0.457517147064209,0.6151087880134583","0.682546854019165,0.6389269828796387","0.45886632800102234,0.6402536630630493","0.6713599562644958,0.6371818780899048","0.4748905897140503,0.6389197111129761","0.6663854718208313,0.6303402185440063","0.4794105887413025,0.6323204636573792","0.6152241230010986,0.6092482209205627","0.5121459364891052,0.6078537702560425","0.6105426549911499,0.727944016456604","0.5220587849617004,0.7251536846160889","0.6052358150482178,0.8418817520141602","0.5298423767089844,0.8369903564453125","0.5963042974472046,0.8523896336555481","0.5381046533584595,0.8490389585494995","0.642713189125061,0.8852205276489258","0.4895622134208679,0.8777691721916199"
216,"0.5600438714027405,0.3826504349708557","0.5718136429786682,0.3734005093574524","0.5779249668121338,0.3734407424926758","0.5849529504776001,0.373475581407547","0.5513483881950378,0.3739170432090759","0.5447362661361694,0.37427371740341187","0.5394477844238281,0.37477606534957886","0.5968931317329407,0.3798460364341736","0.5330648422241211,0.3808663487434387","0.5737951993942261,0.39380237460136414","0.5464615225791931,0.3934594988822937","0.6527712941169739,0.44961267709732056","0.4749213755130768,0.44907069206237793","0.6699981093406677,0.5336815714836121","0.4568837583065033,0.5377441644668579","0.6793049573898315,0.6155875325202942","0.45763811469078064,0.6141487956047058","0.6818184852600098,0.6390806436538696","0.45864784717559814,0.6390226483345032","0.6705855131149292,0.6373680830001831","0.4750367999076843,0.6377483606338501","0.6658892035484314,0.6305299997329712","0.4796237647533417,0.6314772963523865","0.614215612411499,0.6089874505996704","0.5114284753799438,0.6077241897583008","0.6106603145599365,0.7279036045074463","0.521845281124115,0.7249496579170227","0.6052149534225464,0.841962993144989","0.529899537563324,0.8371068239212036","0.5962346196174622,0.8524502515792847","0.5382472276687622,0.8491589426994324","0.6447411775588989,0.8852245211601257","0.4895593822002411,0.8777686357498169"
217,"0.5586037635803223,0.38265302777290344","0.5703338384628296,0.37345173954963684","0.5764030814170837,0.3735077381134033","0.5834002494812012,0.37354153394699097","0.5498858690261841,0.3739568293094635","0.5432639122009277,0.37432441115379333","0.537912905216217,0.37480396032333374","0.595221221446991,0.37995076179504395","0.5312173962593079,0.38086456060409546","0.5722901821136475,0.39382991194725037","0.5450959801673889,0.3934873938560486","0.6504846811294556,0.4496005177497864","0.47360387444496155,0.4488266408443451","0.6699313521385193,0.5337957143783569","0.455846905708313,0.5370780825614929","0.679679274559021,0.6158424019813538","0.45812252163887024,0.6126219630241394","0.681768000125885,0.6391838192939758","0.4590323269367218,0.6370340585708618","0.6703531742095947,0.6374160647392273","0.47515374422073364,0.6355404257774353","0.6660180687904358,0.6306056380271912","0.48002976179122925,0.6296864151954651","0.6138277649879456,0.6089133620262146","0.5115567445755005,0.6075953245162964","0.6107226610183716,0.7279004454612732","0.521748423576355,0.7246198058128357","0.6052049994468689,0.8419562578201294","0.530006468296051,0.8371535539627075","0.5960157513618469,0.852459728717804","0.5382686853408813,0.8492628931999207","0.646895706653595,0.8851822018623352","0.4900319278240204,0.8778295516967773"
218,"0.5578582882881165,0.38296979665756226","0.5692815780639648,0.3738076090812683","0.5754132270812988,0.37393057346343994","0.5822858810424805,0.37396496534347534","0.5489539504051208,0.37416452169418335","0.5424004197120667,0.3744996190071106","0.5368815660476685,0.37494319677352905","0.5940389633178711,0.38034242391586304","0.5300225615501404,0.38092488050460815","0.5712473392486572,0.39423900842666626","0.5443124771118164,0.3938852548599243","0.6491529941558838,0.4495989680290222","0.473092257976532,0.44839319586753845","0.6692621111869812,0.5338296294212341","0.4532734751701355,0.5353021025657654","0.6797196865081787,0.6158134937286377","0.45993685722351074,0.6089508533477783","0.6818336844444275,0.6391782760620117","0.45913195610046387,0.6330803036689758","0.6700494289398193,0.6374174356460571","0.476388156414032,0.6314057111740112","0.6657736301422119,0.6306057572364807","0.4826872944831848,0.6259272694587708","0.613982617855072,0.6089224815368652","0.511748194694519,0.607489824295044","0.6108457446098328,0.7279112339019775","0.5211738348007202,0.7246115803718567","0.6051926016807556,0.8420106768608093","0.5300710201263428,0.8372122645378113","0.5959792137145996,0.8525069355964661","0.5384555459022522,0.8492987751960754","0.6476457118988037,0.8851836323738098","0.48999977111816406,0.8778650164604187"
219,"0.5573094487190247,0.3833230137825012","0.568135678768158,0.37414151430130005","0.5744444131851196,0.3742763102054596","0.5813440680503845,0.37427374720573425","0.5478737354278564,0.37443479895591736","0.5413857698440552,0.37474188208580017","0.5357598066329956,0.37517252564430237","0.5932211875915527,0.38053783774375916","0.5290193557739258,0.38110920786857605","0.5707615613937378,0.3945857882499695","0.5439304113388062,0.3943033814430237","0.648746132850647,0.44961562752723694","0.4733288586139679,0.4482201039791107","0.6692983508110046,0.5338155031204224","0.4502083659172058,0.5331008434295654","0.6803207993507385,0.6157986521720886","0.46369415521621704,0.6044661402702332","0.6821160912513733,0.6391562223434448","0.4622480273246765,0.628736674785614","0.6700674295425415,0.6373845338821411","0.4811415374279022,0.626817524433136","0.665985643863678,0.6305705308914185","0.48753076791763306,0.6213173866271973","0.6129426956176758,0.6089046597480774","0.5117800235748291,0.6068198680877686","0.609148383140564,0.7278393507003784","0.5201075673103333,0.7244297862052917","0.6050224304199219,0.842021107673645","0.5300716161727905,0.8373501896858215","0.5959457159042358,0.8525066375732422","0.5385026931762695,0.8494237661361694","0.647599995136261,0.8851385116577148","0.48997992277145386,0.8781331777572632"
220,"0.5573145747184753,0.38349390029907227","0.5677163004875183,0.3743259012699127","0.574154257774353,0.37447383999824524","0.5810536742210388,0.37446942925453186","0.5476580262184143,0.374572217464447","0.541228711605072,0.37484294176101685","0.5354491472244263,0.37528860569000244","0.5929248332977295,0.38072675466537476","0.5287491679191589,0.3812238276004791","0.5707725882530212,0.39491838216781616","0.5439810752868652,0.39464646577835083","0.6488343477249146,0.4497460722923279","0.47366005182266235,0.44820642471313477","0.6700041890144348,0.5326963067054749","0.44275176525115967,0.5288699269294739","0.6804366707801819,0.6132144927978516","0.4645427167415619,0.5953029990196228","0.6825599670410156,0.6375280022621155","0.4651990234851837,0.6202154755592346","0.6706351041793823,0.6360247731208801","0.48481065034866333,0.618323564529419","0.666422963142395,0.6292351484298706","0.4902363717556,0.6112163066864014","0.6129212975502014,0.6089040040969849","0.5117408037185669,0.6066191792488098","0.6084052324295044,0.7278262972831726","0.5188736319541931,0.7241584658622742","0.604836642742157,0.8419381380081177","0.5301225185394287,0.837386965751648","0.5958477258682251,0.8523619771003723","0.5386742353439331,0.8494670987129211","0.6475009322166443,0.88506019115448","0.48996299505233765,0.8781622648239136"
221,"0.5572742223739624,0.3835379481315613","0.5673109292984009,0.3743772804737091","0.5739037990570068,0.37452006340026855","0.5808722376823425,0.37450796365737915","0.5473665595054626,0.37466031312942505","0.540976881980896,0.3749447464942932","0.5350884795188904,0.37544363737106323","0.5927551984786987,0.3808182179927826","0.5285793542861938,0.38150277733802795","0.5709580183029175,0.39503222703933716","0.5440276861190796,0.3947750926017761","0.6494002342224121,0.45014747977256775","0.4738762676715851,0.4482037425041199","0.6768337488174438,0.5310366749763489","0.43236419558525085,0.5247060060501099","0.6838440895080566,0.6075810790061951","0.4650319516658783,0.5826516151428223","0.6876397728919983,0.6335141062736511","0.47067397832870483,0.6075960993766785","0.6722121834754944,0.6320284605026245","0.49056217074394226,0.6034510731697083","0.6674066185951233,0.6251879930496216","0.49346643686294556,0.5949236750602722","0.6131583452224731,0.6086727976799011","0.5118667483329773,0.6064090728759766","0.6080095767974854,0.7278300523757935","0.5177791714668274,0.7241238951683044","0.604082465171814,0.8419160842895508","0.5301942229270935,0.8375562429428101","0.5953611731529236,0.8522760272026062","0.5387968420982361,0.8495372533798218","0.6471342444419861,0.885028064250946","0.48991304636001587,0.8783199191093445"
222,"0.5571386218070984,0.38367071747779846","0.5669021010398865,0.3744931221008301","0.5735602974891663,0.3746187388896942","0.5805922150611877,0.3745782673358917","0.5471574664115906,0.37482839822769165","0.5408425331115723,0.37510329484939575","0.5349283218383789,0.3756369948387146","0.5925409197807312,0.3808833956718445","0.5284679532051086,0.3818528354167938","0.5710229873657227,0.3952295780181885","0.5440447926521301,0.39497384428977966","0.6497434973716736,0.4502199590206146","0.4740438759326935,0.4478582441806793","0.6837212443351746,0.5296856164932251","0.41544124484062195,0.5195102095603943","0.6924578547477722,0.6024914979934692","0.46164464950561523,0.5687011480331421","0.6983508467674255,0.6290357708930969","0.4709944427013397,0.5865305662155151","0.6814132332801819,0.6272171139717102","0.49002423882484436,0.581717312335968","0.6752031445503235,0.6203216314315796","0.49282804131507874,0.5767185091972351","0.6130370497703552,0.6075783967971802","0.5119683742523193,0.6052829027175903","0.6079530715942383,0.7275668382644653","0.5175382494926453,0.7236920595169067","0.602882444858551,0.8419106602668762","0.530385434627533,0.8377025723457336","0.5945954322814941,0.852199912071228","0.5389420986175537,0.8496185541152954","0.647007405757904,0.8849924206733704","0.4898923635482788,0.8785449862480164"
223,"0.5570264458656311,0.3839629292488098","0.5666614770889282,0.3746544122695923","0.5733711123466492,0.37473171949386597","0.5804669857025146,0.3746543526649475","0.5470114946365356,0.3751385509967804","0.540705680847168,0.37545454502105713","0.5347933769226074,0.3760397732257843","0.5924509763717651,0.3809605538845062","0.5285354852676392,0.38236603140830994","0.5711361169815063,0.3955734372138977","0.5441153645515442,0.39551180601119995","0.6500033736228943,0.4501902163028717","0.4740787148475647,0.4472312033176422","0.6883177161216736,0.5241405963897705","0.39815762639045715,0.5134003162384033","0.7028942108154297,0.5890977382659912","0.4419044852256775,0.5487369894981384","0.7096348404884338,0.6155644655227661","0.46191075444221497,0.566545844078064","0.6962258219718933,0.6138466596603394","0.47360503673553467,0.5588324069976807","0.6885456442832947,0.6050702333450317","0.4711984395980835,0.553744912147522","0.6116116642951965,0.6070412993431091","0.5111678242683411,0.604080080986023","0.6044460535049438,0.7271783947944641","0.5171773433685303,0.7233628034591675","0.6010764837265015,0.8419201970100403","0.530456006526947,0.837817370891571","0.5939913988113403,0.8521979451179504","0.5390706062316895,0.8497031331062317","0.6460696458816528,0.8847159147262573","0.48997464776039124,0.8785648345947266"
224,"0.5570951700210571,0.3842182457447052","0.5667744874954224,0.37473201751708984","0.5734466314315796,0.3747534453868866","0.5805212259292603,0.37466055154800415","0.547090470790863,0.375354140996933","0.540785014629364,0.3756789267063141","0.534885048866272,0.3762909173965454","0.5925518274307251,0.3809615969657898","0.5285777449607849,0.3827419579029083","0.571605920791626,0.39584803581237793","0.5443625450134277,0.3960241675376892","0.6516165137290955,0.44961196184158325","0.4741339683532715,0.44711995124816895","0.6947005391120911,0.5171703100204468","0.39864522218704224,0.5084037780761719","0.7214562892913818,0.5706819891929626","0.4066741168498993,0.5211483240127563","0.7283599972724915,0.593356192111969","0.42597296833992004,0.5356656312942505","0.7199692726135254,0.5922914743423462","0.43393248319625854,0.5267176628112793","0.7142775654792786,0.5839657187461853","0.4299767315387726,0.5210837125778198","0.6095126271247864,0.6053873300552368","0.5098797678947449,0.603597104549408","0.6035940051078796,0.7267178297042847","0.5171499252319336,0.7233684659004211","0.6007823944091797,0.841920018196106","0.5306169986724854,0.8380820155143738","0.5939643979072571,0.8521950840950012","0.5399075150489807,0.8498508334159851","0.6460492610931396,0.8846081495285034","0.4899612069129944,0.8785988688468933"
225,"0.5585232973098755,0.3844295144081116","0.5679530501365662,0.37484458088874817","0.5750206112861633,0.37479060888290405","0.5821439623832703,0.3746992349624634","0.5483335852622986,0.3755742609500885","0.5416949987411499,0.37590426206588745","0.5355282425880432,0.3765397369861603","0.5934733748435974,0.3809630870819092","0.5292964577674866,0.38311201333999634","0.5742642879486084,0.3961044251918793","0.5464928150177002,0.39657896757125854","0.6547975540161133,0.44925206899642944","0.4757803678512573,0.44669240713119507","0.6946998238563538,0.5107859373092651","0.40675342082977295,0.5029579401016235","0.723921537399292,0.5365527272224426","0.37999191880226135,0.5010897517204285","0.7406101822853088,0.547440767288208","0.37919795513153076,0.5083193778991699","0.7324447631835938,0.5446270704269409","0.38953784108161926,0.5008604526519775","0.7224850058555603,0.5406047105789185","0.3925350606441498,0.498945951461792","0.6083840131759644,0.6051470041275024","0.5085561871528625,0.6036290526390076","0.605269730091095,0.7265387773513794","0.5171666741371155,0.7233589887619019","0.6007562875747681,0.8419919013977051","0.530701220035553,0.8380053639411926","0.5938867926597595,0.8522717356681824","0.5404148697853088,0.8498232960700989","0.6465418338775635,0.8845260739326477","0.4898870587348938,0.878385066986084"
