Frame,Landmark_0,Landmark_1,Landmark_2,Landmark_3,Landmark_4,Landmark_5,Landmark_6,Landmark_7,Landmark_8,Landmark_9,Landmark_10,Landmark_11,Landmark_12,Landmark_13,Landmark_14,Landmark_15,Landmark_16,Landmark_17,Landmark_18,Landmark_19,Landmark_20,Landmark_21,Landmark_22,Landmark_23,Landmark_24,Landmark_25,Landmark_26,Landmark_27,Landmark_28,Landmark_29,Landmark_30,Landmark_31,Landmark_32
390,"0.5837433338165283,0.3789854645729065","0.5915225744247437,0.3689477741718292","0.5983300805091858,0.36899125576019287","0.6047889590263367,0.3690451383590698","0.5704776048660278,0.3701266348361969","0.5626253485679626,0.37098437547683716","0.5552724003791809,0.37194764614105225","0.6170626878738403,0.37559258937835693","0.5429120063781738,0.380732923746109","0.6004665493965149,0.39138954877853394","0.5728949308395386,0.39269083738327026","0.6837204694747925,0.427979052066803","0.49864545464515686,0.43875280022621155","0.83393394947052,0.3956819474697113","0.40188169479370117,0.4662509560585022","0.965343713760376,0.34152278304100037","0.5488471388816833,0.4496699273586273","1.0015254020690918,0.3318053185939789","0.5868154168128967,0.44714099168777466","1.0078476667404175,0.32934263348579407","0.5942857265472412,0.4453662931919098","0.9924928545951843,0.33314746618270874","0.5858764052391052,0.44629278779029846","0.6157004237174988,0.607332170009613","0.5011776685714722,0.6019041538238525","0.6397436261177063,0.7414637207984924","0.43144911527633667,0.7189988493919373","0.616642951965332,0.8489614725112915","0.5011500716209412,0.8356321454048157","0.5964183211326599,0.8572131395339966","0.5257111191749573,0.8435298800468445","0.6602534651756287,0.8959773778915405","0.5015581846237183,0.8920100927352905"
391,"0.5896759033203125,0.3796781301498413","0.5984635949134827,0.36973267793655396","0.6050995588302612,0.3698197305202484","0.611710250377655,0.36987194418907166","0.5776097774505615,0.3707424998283386","0.5705268383026123,0.37151864171028137","0.5634709596633911,0.3723909854888916","0.6239292025566101,0.376200795173645","0.5538874268531799,0.38143759965896606","0.6071807146072388,0.39209067821502686","0.5791839361190796,0.39346081018447876","0.6943628787994385,0.42834654450416565","0.5085830092430115,0.4393077492713928","0.8499195575714111,0.39536648988723755","0.40156176686286926,0.4667971134185791","0.9738721251487732,0.33768659830093384","0.5483198165893555,0.44984227418899536","1.006851315498352,0.3274839222431183","0.5872277617454529,0.4473142623901367","1.0136322975158691,0.3258286118507385","0.5952030420303345,0.4456326365470886","0.9978509545326233,0.3293926417827606","0.586365818977356,0.4465903639793396","0.6123707890510559,0.607595682144165","0.4990119934082031,0.5999957919120789","0.6265963912010193,0.7420566082000732","0.424201637506485,0.7139650583267212","0.6142675876617432,0.850428581237793","0.493263840675354,0.8344675898551941","0.5959616899490356,0.8584126234054565","0.514672577381134,0.8419968485832214","0.6606141328811646,0.8959745168685913","0.5014666318893433,0.8917604684829712"
392,"0.5912371873855591,0.3825973570346832","0.6017259955406189,0.3726733326911926","0.6096262335777283,0.3724207580089569","0.6173181533813477,0.37222352623939514","0.5808674097061157,0.37362074851989746","0.5741836428642273,0.3740899860858917","0.5673491954803467,0.3748754560947418","0.6314326524734497,0.37763264775276184","0.5627731084823608,0.3821929395198822","0.6105727553367615,0.39456623792648315","0.5821384787559509,0.39612728357315063","0.7001623511314392,0.43140897154808044","0.5167788863182068,0.4396914839744568","0.8539539575576782,0.3977559208869934","0.40069326758384705,0.46792683005332947","0.9741929769515991,0.33908846974372864","0.5482228398323059,0.45336467027664185","1.0053067207336426,0.3285512626171112","0.5870030522346497,0.44990459084510803","1.0099875926971436,0.3264737129211426","0.5958448052406311,0.4480868875980377","0.9960175156593323,0.3300483226776123","0.5865315198898315,0.44901132583618164","0.6092658042907715,0.607600212097168","0.4976423978805542,0.598310112953186","0.6163420081138611,0.7419329285621643","0.42111608386039734,0.7114543318748474","0.615384042263031,0.853110134601593","0.4873897433280945,0.8355321884155273","0.5968720316886902,0.8618296384811401","0.504382312297821,0.8437668085098267","0.6598131656646729,0.8962289094924927","0.49677908420562744,0.8915449976921082"
393,"0.5960114002227783,0.38567492365837097","0.6076549887657166,0.3757255971431732","0.6153713464736938,0.3756296634674072","0.6236119866371155,0.37568724155426025","0.5854538679122925,0.3769233822822571","0.5781486630439758,0.3775666058063507","0.5722256302833557,0.3785597085952759","0.6382995843887329,0.3810567259788513","0.568629264831543,0.3840852677822113","0.6152560710906982,0.39775559306144714","0.5851686000823975,0.39928099513053894","0.7046947479248047,0.4361967146396637","0.5165078639984131,0.4398658275604248","0.8601457476615906,0.40316957235336304","0.39017507433891296,0.46989598870277405","0.9756411910057068,0.34014999866485596","0.5424512028694153,0.4573872685432434","1.0097523927688599,0.32861918210983276","0.5855716466903687,0.45305290818214417","1.0125346183776855,0.3265637457370758","0.5953308939933777,0.44971156120300293","0.9992882013320923,0.3303379416465759","0.5863703489303589,0.45061707496643066","0.6094858050346375,0.6089991927146912","0.49717047810554504,0.5980195999145508","0.6133230924606323,0.743539035320282","0.4156624376773834,0.7070670127868652","0.6119562983512878,0.8556942939758301","0.47894999384880066,0.8337485194206238","0.5943030118942261,0.8647038340568542","0.4974544644355774,0.842151939868927","0.6594997644424438,0.8972411155700684","0.4953477084636688,0.8898612856864929"
394,"0.5988526344299316,0.38925379514694214","0.6115486025810242,0.37959179282188416","0.6185355186462402,0.3794141411781311","0.6263471841812134,0.37955600023269653","0.5889099836349487,0.3809750974178314","0.5817874670028687,0.3816015422344208","0.576700747013092,0.382235050201416","0.6411716938018799,0.3848589062690735","0.5740364193916321,0.38581931591033936","0.6175310015678406,0.4013192057609558","0.5878865718841553,0.4023107588291168","0.7053531408309937,0.4409828782081604","0.5174884796142578,0.4400184750556946","0.8651705980300903,0.41125601530075073","0.3882591128349304,0.47187477350234985","0.9743096828460693,0.3443273901939392","0.5398193001747131,0.46034759283065796","1.0103415250778198,0.3319971561431885","0.5836470127105713,0.4556288719177246","1.0118231773376465,0.32991939783096313","0.5949592590332031,0.4510006010532379","0.9987691044807434,0.333211749792099","0.5859584212303162,0.45223069190979004","0.6077670454978943,0.6114417314529419","0.49576234817504883,0.5986536145210266","0.6106522679328918,0.7438479065895081","0.4127834439277649,0.7080010175704956","0.609105110168457,0.8565972447395325","0.47713491320610046,0.8336580991744995","0.5938332676887512,0.8669421076774597","0.4964596629142761,0.8417314291000366","0.6589689254760742,0.8985662460327148","0.49528998136520386,0.8891884088516235"
395,"0.6005272269248962,0.39174219965934753","0.6135249137878418,0.38265761733055115","0.6202437281608582,0.3824920058250427","0.6275769472122192,0.3826654255390167","0.5911972522735596,0.38381996750831604","0.5847504138946533,0.38430508971214294","0.5798783898353577,0.3847307562828064","0.642798125743866,0.38810306787490845","0.5774803161621094,0.38816124200820923","0.6187294721603394,0.4039786756038666","0.5903323292732239,0.4049636721611023","0.704752504825592,0.4452028274536133","0.5203073620796204,0.44185489416122437","0.8638014197349548,0.42089781165122986","0.3879183530807495,0.47577840089797974","0.9584540724754333,0.35881173610687256","0.5304721593856812,0.46206560730934143","0.9909788370132446,0.3444465398788452","0.5717857480049133,0.4577316343784332","0.9845091700553894,0.34147363901138306","0.5836531519889832,0.45300087332725525","0.9711366295814514,0.34678709506988525","0.5744233727455139,0.4545152187347412","0.6084832549095154,0.613718569278717","0.49724045395851135,0.5991584062576294","0.6122617721557617,0.7439263463020325","0.41264471411705017,0.7090708017349243","0.6091960668563843,0.8571882247924805","0.479115754365921,0.8339271545410156","0.5940760970115662,0.8669883012771606","0.5008092522621155,0.8419919013977051","0.6595561504364014,0.9008721113204956","0.4965156018733978,0.8892419934272766"
396,"0.6008837223052979,0.3924783170223236","0.6140900254249573,0.38364294171333313","0.6212725639343262,0.3835583031177521","0.6282397508621216,0.38378745317459106","0.5917297601699829,0.38475221395492554","0.5860382318496704,0.3851621747016907","0.5807045698165894,0.3855706453323364","0.6434480547904968,0.38945722579956055","0.5778645277023315,0.3891844153404236","0.6188951134681702,0.4048267900943756","0.5904512405395508,0.40594950318336487","0.7041897177696228,0.44633641839027405","0.5209864377975464,0.44446784257888794","0.8607298135757446,0.43400001525878906","0.3856932818889618,0.4812715947628021","0.9409940242767334,0.36839231848716736","0.5138444304466248,0.4624432623386383","0.9796007871627808,0.35566407442092896","0.5539903044700623,0.45759281516075134","0.9718605279922485,0.35118111968040466","0.5632328987121582,0.45298346877098083","0.9555543065071106,0.3561379313468933","0.5557512044906616,0.45443516969680786","0.6096120476722717,0.6156800389289856","0.49838706851005554,0.6004356145858765","0.613728404045105,0.7465096116065979","0.41473230719566345,0.7104925513267517","0.6092463731765747,0.8568229675292969","0.48365485668182373,0.8344993591308594","0.5943467617034912,0.8665680885314941","0.5054638981819153,0.842186450958252","0.65953129529953,0.9011532664299011","0.4972333610057831,0.8904794454574585"
397,"0.6008782982826233,0.3924373984336853","0.6129787564277649,0.38333627581596375","0.6205424666404724,0.38327568769454956","0.6273223757743835,0.3834697902202606","0.5907056331634521,0.384650319814682","0.5849011540412903,0.38521188497543335","0.5786001682281494,0.38571131229400635","0.642748236656189,0.3890429139137268","0.5747208595275879,0.3894631266593933","0.6194292902946472,0.40456467866897583","0.5907270908355713,0.40584635734558105","0.704703688621521,0.44659513235092163","0.5210569500923157,0.4486401081085205","0.8581135272979736,0.4492790102958679","0.3860149085521698,0.48956555128097534","0.9157879948616028,0.38196492195129395","0.4969823956489563,0.4625032842159271","0.9470265507698059,0.3700729012489319","0.5305415391921997,0.4575299620628357","0.936471700668335,0.36573344469070435","0.5393347144126892,0.45216360688209534","0.9236665368080139,0.36923515796661377","0.5329731702804565,0.45428651571273804","0.6156243085861206,0.616233229637146","0.503230094909668,0.6013237237930298","0.6173100471496582,0.7495324611663818","0.4183131754398346,0.711320161819458","0.6092730164527893,0.8566856384277344","0.4864121675491333,0.8345864415168762","0.5942938327789307,0.8663903474807739","0.5079197287559509,0.8417875170707703","0.6591737270355225,0.9016785621643066","0.49756133556365967,0.8908478021621704"
398,"0.6019207835197449,0.39226990938186646","0.6131770014762878,0.38314491510391235","0.6209819316864014,0.38302963972091675","0.6280262470245361,0.38320568203926086","0.5903081297874451,0.3845028281211853","0.5838541388511658,0.3849993050098419","0.5766659379005432,0.38551753759384155","0.6420639753341675,0.38853469491004944","0.5720934271812439,0.3893820643424988","0.62005215883255,0.4043249487876892","0.5902833938598633,0.4057205617427826","0.7030805945396423,0.4457249045372009","0.5191055536270142,0.44826173782348633","0.8357883095741272,0.4660818576812744","0.39098575711250305,0.4957443177700043","0.8823109865188599,0.4065023362636566","0.4742305874824524,0.4617564082145691","0.9058886766433716,0.39209359884262085","0.5043145418167114,0.4541413187980652","0.8970447182655334,0.38654717803001404","0.5136754512786865,0.4488332271575928","0.8857592344284058,0.39082109928131104","0.5079344511032104,0.4515315890312195","0.6216024160385132,0.6158338189125061","0.5106593370437622,0.6012846827507019","0.6197656989097595,0.7496371269226074","0.4212956726551056,0.7118542194366455","0.6090418100357056,0.8565471768379211","0.48654061555862427,0.833783745765686","0.5935531854629517,0.8662089109420776","0.5096201300621033,0.841059684753418","0.6597573757171631,0.9022002220153809","0.49801674485206604,0.8908463716506958"
399,"0.6015123128890991,0.39060139656066895","0.6126207709312439,0.38110315799713135","0.62006676197052,0.38086503744125366","0.6266989707946777,0.38067200779914856","0.5891290307044983,0.38193070888519287","0.5831875801086426,0.38236695528030396","0.5758301019668579,0.38314157724380493","0.6405214071273804,0.3850087523460388","0.5707111954689026,0.38732072710990906","0.6188800930976868,0.4017033576965332","0.5893299579620361,0.40325456857681274","0.7021042108535767,0.4437294602394104","0.5185893177986145,0.44776684045791626","0.8018673658370972,0.47891202569007874","0.40785619616508484,0.4980117380619049","0.8498475551605225,0.42726725339889526","0.4593850076198578,0.45754188299179077","0.8713840246200562,0.41329216957092285","0.48201286792755127,0.44511836767196655","0.8596279621124268,0.407257616519928","0.4924176037311554,0.44179582595825195","0.8494943976402283,0.4099898338317871","0.4893418550491333,0.4456270635128021","0.6286605000495911,0.6140862703323364","0.5182653069496155,0.601218044757843","0.6216660141944885,0.7494598627090454","0.42396217584609985,0.713718593120575","0.6086909174919128,0.8569425344467163","0.4944811463356018,0.8338689804077148","0.5933517217636108,0.8659709692001343","0.5179466009140015,0.8415859937667847","0.6565922498703003,0.9025037884712219","0.49806320667266846,0.8910529017448425"
400,"0.5961719155311584,0.3829854428768158","0.6055525541305542,0.37278977036476135","0.6128302812576294,0.3726551830768585","0.6203583478927612,0.3726537525653839","0.5840520858764648,0.37493085861206055","0.5780439376831055,0.37615013122558594","0.5710713267326355,0.37722259759902954","0.6365435719490051,0.3789519667625427","0.5645548105239868,0.3819884657859802","0.6122796535491943,0.3941253423690796","0.5850432515144348,0.39465102553367615","0.6991664171218872,0.4425047039985657","0.5144293308258057,0.4431958794593811","0.7628107070922852,0.48701533675193787","0.42526981234550476,0.49928274750709534","0.8224440813064575,0.43997806310653687","0.442200630903244,0.4493319094181061","0.8431657552719116,0.42745232582092285","0.453769713640213,0.436717689037323","0.8331965208053589,0.4224857687950134","0.4616512358188629,0.4341720640659332","0.8238472938537598,0.4260329306125641","0.4600263237953186,0.4380461573600769","0.636349081993103,0.6102846264839172","0.5261979699134827,0.6002988815307617","0.6333479285240173,0.7500064373016357","0.43878310918807983,0.7162869572639465","0.6073850989341736,0.8568243980407715","0.5067879557609558,0.8353468179702759","0.5931110382080078,0.8658629655838013","0.529042661190033,0.8443895578384399","0.6565482020378113,0.9024788737297058","0.49748411774635315,0.8912836909294128"
401,"0.5877472162246704,0.3782704472541809","0.5968576669692993,0.36699551343917847","0.6046037673950195,0.3665292263031006","0.6129363775253296,0.36630189418792725","0.5762372612953186,0.3698422908782959","0.5696542859077454,0.37150004506111145","0.5619111657142639,0.37294527888298035","0.6301790475845337,0.3728135824203491","0.5556556582450867,0.3782116174697876","0.6036609411239624,0.38911303877830505","0.5772566795349121,0.3899837136268616","0.6903917789459229,0.441109836101532","0.512823760509491,0.44110268354415894","0.7222452759742737,0.4957411289215088","0.4454767405986786,0.5044232606887817","0.7975321412086487,0.4520934522151947","0.42306602001190186,0.4506303668022156","0.8194922804832458,0.44295158982276917","0.420929491519928,0.4392949640750885","0.814694881439209,0.4362334609031677","0.4295783042907715,0.43510714173316956","0.8067820072174072,0.43849891424179077","0.43215110898017883,0.43864506483078003","0.6472633481025696,0.6072264909744263","0.5346829891204834,0.6000806093215942","0.6493087410926819,0.7499150037765503","0.46467700600624084,0.7194715142250061","0.6077497601509094,0.8556898236274719","0.5206410884857178,0.8374581336975098","0.5932726263999939,0.8639609217643738","0.5394308567047119,0.846435546875","0.656539797782898,0.902441680431366","0.4973303973674774,0.8913556933403015"
402,"0.5809301733970642,0.37252503633499146","0.5914977788925171,0.36190930008888245","0.5996167659759521,0.36149659752845764","0.6084365844726562,0.3613330125808716","0.5709643363952637,0.3645283877849579","0.5639597773551941,0.36582595109939575","0.5561416149139404,0.3672965168952942","0.6247237920761108,0.3687361478805542","0.5489981770515442,0.3743550181388855","0.5969015955924988,0.3839600682258606","0.5698729753494263,0.38490405678749084","0.6781671643257141,0.43993711471557617","0.5080599188804626,0.43860912322998047","0.6965665817260742,0.5029652118682861","0.4485774636268616,0.5010490417480469","0.7864656448364258,0.46273642778396606","0.4024548828601837,0.4543151259422302","0.8102095127105713,0.4544789791107178","0.3890276551246643,0.4425082802772522","0.8090798258781433,0.4480038285255432","0.39504894614219666,0.4353342652320862","0.8003106713294983,0.4497529864311218","0.4011905789375305,0.4394972324371338","0.6573521494865417,0.6037539839744568","0.5417829751968384,0.6000939607620239","0.6655780673027039,0.7427375912666321","0.4945918321609497,0.7232331037521362","0.6097513437271118,0.8538378477096558","0.529045045375824,0.8426445722579956","0.5936819911003113,0.8624318242073059","0.5478118062019348,0.8538674116134644","0.6565532684326172,0.9024303555488586","0.4969414174556732,0.8922821879386902"
403,"0.5733188390731812,0.37040168046951294","0.5848982930183411,0.3602278232574463","0.5927770137786865,0.36014577746391296","0.6014837622642517,0.360182523727417","0.5652780532836914,0.3620799779891968","0.5585466623306274,0.363065630197525","0.5515219569206238,0.36416754126548767","0.6169198751449585,0.36755257844924927","0.5436933040618896,0.3719036877155304","0.5878373384475708,0.3824717402458191","0.5618821978569031,0.38310661911964417","0.6695810556411743,0.4379239082336426","0.4995124042034149,0.4374564588069916","0.6925159692764282,0.5052483081817627","0.4558517336845398,0.5018988847732544","0.7888301610946655,0.4673795700073242","0.3714231252670288,0.4609297811985016","0.8163251876831055,0.45936912298202515","0.3376287519931793,0.44852104783058167","0.814304530620575,0.45325717329978943","0.3422107398509979,0.4396456182003021","0.8047234416007996,0.45521751046180725","0.35442793369293213,0.44325733184814453","0.6648697853088379,0.5989636778831482","0.5472589135169983,0.5992962121963501","0.6857696771621704,0.7328892946243286","0.5172131657600403,0.7262808084487915","0.6251348853111267,0.8498128056526184","0.534740149974823,0.8439273834228516","0.6025451421737671,0.8587468862533569","0.5524131655693054,0.8551351428031921","0.6567445397377014,0.9017124176025391","0.497825026512146,0.893864631652832"
404,"0.567026674747467,0.3715091943740845","0.5797836184501648,0.3612285852432251","0.587984025478363,0.36122652888298035","0.5958026051521301,0.3613037168979645","0.5592979192733765,0.36251723766326904","0.5528004765510559,0.36329007148742676","0.54582279920578,0.36426347494125366","0.6099135875701904,0.36841148138046265","0.5382592082023621,0.37178897857666016","0.5818610191345215,0.38347578048706055","0.5552495718002319,0.38407063484191895","0.6649302840232849,0.4362001419067383","0.4904221296310425,0.43720564246177673","0.7014442682266235,0.5009089112281799","0.4460222125053406,0.5018103122711182","0.8094369769096375,0.4708084166049957","0.3221578001976013,0.46533799171447754","0.8384369015693665,0.4666259288787842","0.28351062536239624,0.45682644844055176","0.8353524804115295,0.4597986340522766","0.2827613949775696,0.4490106701850891","0.824674665927887,0.4605197012424469","0.29668131470680237,0.45139971375465393","0.6715223789215088,0.5955501794815063","0.554658830165863,0.5992723703384399","0.7036452889442444,0.7254319787025452","0.5384311079978943,0.7283174991607666","0.641669511795044,0.8439289927482605","0.542643666267395,0.8455773591995239","0.6156303882598877,0.8535090684890747","0.557939887046814,0.8565119504928589","0.656775951385498,0.900815486907959","0.5054854154586792,0.8955631256103516"
405,"0.5599235892295837,0.37206655740737915","0.5743245482444763,0.3620244860649109","0.5816953778266907,0.3621179759502411","0.5892915725708008,0.3623412251472473","0.5522962212562561,0.36304089426994324","0.545902669429779,0.3637271523475647","0.5393902063369751,0.3646819591522217","0.6028426885604858,0.36947542428970337","0.5311230421066284,0.37244153022766113","0.5753582715988159,0.38402849435806274","0.5466334223747253,0.3847312927246094","0.6575866937637329,0.43589338660240173","0.47515586018562317,0.4376917779445648","0.7181482911109924,0.49521756172180176","0.38155585527420044,0.488124281167984","0.8169780373573303,0.4701126515865326","0.2447928786277771,0.46522989869117737","0.8620773553848267,0.47033342719078064","0.2030281275510788,0.4579237401485443","0.8625418543815613,0.464552104473114","0.2006029188632965,0.45063310861587524","0.8502371907234192,0.4641459584236145","0.2141137719154358,0.4532250463962555","0.6752442121505737,0.5944538116455078","0.5593075156211853,0.5993161797523499","0.7261129021644592,0.7221009731292725","0.553772509098053,0.7294996976852417","0.6521005630493164,0.8435195684432983","0.5495132207870483,0.8464362025260925","0.6283735632896423,0.8522893190383911","0.5622862577438354,0.8572460412979126","0.6567500829696655,0.9009173512458801","0.5093858242034912,0.8959347009658813"
406,"0.5561286807060242,0.37263232469558716","0.5698449611663818,0.36402076482772827","0.5771675109863281,0.36410626769065857","0.584536075592041,0.3642881512641907","0.5464428663253784,0.3642434775829315","0.5384849905967712,0.364616334438324","0.5313044786453247,0.3650764524936676","0.5945953130722046,0.3706693947315216","0.5231192708015442,0.372611939907074","0.5707527995109558,0.3851308226585388","0.539716899394989,0.38559475541114807","0.6542667150497437,0.43643832206726074","0.4653892517089844,0.44190701842308044","0.7189459800720215,0.4911488890647888","0.3410947918891907,0.4801441729068756","0.8599339127540588,0.47332143783569336","0.19102130830287933,0.4696655869483948","0.9113526344299316,0.4735473096370697","0.14475864171981812,0.4684680104255676","0.9130744934082031,0.46859750151634216","0.14915423095226288,0.46031150221824646","0.8935778141021729,0.4683547616004944","0.1654118150472641,0.4608091711997986","0.6776851415634155,0.5949138402938843","0.5642462968826294,0.6006546020507812","0.7415714859962463,0.720596194267273","0.569374680519104,0.7308733463287354","0.6656697392463684,0.8422375917434692","0.5538772344589233,0.8479205965995789","0.6415793895721436,0.8504185676574707","0.5666652917861938,0.8598945736885071","0.6640719771385193,0.9000849723815918","0.510947585105896,0.8947805166244507"
407,"0.5497328639030457,0.374722421169281","0.5624743103981018,0.3668602705001831","0.5697933435440063,0.36680838465690613","0.576563835144043,0.3669160008430481","0.539772093296051,0.3675263822078705","0.5314931869506836,0.36802878975868225","0.5235100388526917,0.36877331137657166","0.5851274728775024,0.3736776113510132","0.5153223872184753,0.3768400549888611","0.564534068107605,0.38688257336616516","0.5336569547653198,0.388593852519989","0.6520480513572693,0.4388582706451416","0.45978042483329773,0.44843992590904236","0.7663586139678955,0.4889366626739502","0.31484878063201904,0.47650909423828125","0.9150093197822571,0.4746614098548889","0.1611018180847168,0.4761875569820404","0.961361289024353,0.475031316280365","0.11650042235851288,0.47693711519241333","0.9672204852104187,0.46967944502830505","0.11784757673740387,0.47090068459510803","0.9508155584335327,0.4702882766723633","0.1359090954065323,0.4706825613975525","0.6796954870223999,0.5969157218933105","0.5694477558135986,0.6081054210662842","0.7429353594779968,0.7223181128501892","0.5720939040184021,0.7372894287109375","0.6733445525169373,0.8416939973831177","0.5584522485733032,0.8491278886795044","0.6499424576759338,0.8489753603935242","0.5722507238388062,0.8606526255607605","0.6660345792770386,0.8987759351730347","0.5133650302886963,0.8919895887374878"
408,"0.5452823042869568,0.3781898021697998","0.5577648878097534,0.3709113597869873","0.5644655823707581,0.37082475423812866","0.5699965953826904,0.3708663880825043","0.535152792930603,0.3724620044231415","0.5267783999443054,0.3733695149421692","0.5190922617912292,0.3744523823261261","0.5792672634124756,0.3775145411491394","0.5104153156280518,0.3825167119503021","0.561887800693512,0.38950201869010925","0.5312761068344116,0.392047643661499","0.6536033153533936,0.4408648610115051","0.45676010847091675,0.45230355858802795","0.7975780963897705,0.4861328601837158","0.30423805117607117,0.4764956533908844","0.9505751132965088,0.47429364919662476","0.14723505079746246,0.4792081415653229","0.9914566278457642,0.47422823309898376","0.10077809542417526,0.4826490879058838","1.0001705884933472,0.46885862946510315","0.10054624080657959,0.4781278967857361","0.9796295762062073,0.4704221189022064","0.12024849653244019,0.47625428438186646","0.681165337562561,0.6008069515228271","0.570198118686676,0.6137329936027527","0.746302604675293,0.7240676879882812","0.5735014081001282,0.7385901212692261","0.6760530471801758,0.8422484397888184","0.5624154210090637,0.8506313562393188","0.6496449112892151,0.849584698677063","0.5717693567276001,0.862818717956543","0.6660372614860535,0.8977131843566895","0.5127021074295044,0.8919843435287476"
409,"0.5476988554000854,0.3837392330169678","0.5582404732704163,0.37553897500038147","0.5642555356025696,0.3754819631576538","0.5704054236412048,0.375326931476593","0.5367217659950256,0.37692540884017944","0.5282033681869507,0.3779821991920471","0.5195603966712952,0.37933388352394104","0.5794308185577393,0.381412535905838","0.5087490677833557,0.38707512617111206","0.5632805824279785,0.39461129903793335","0.5338685512542725,0.39797836542129517","0.6547286510467529,0.44329553842544556","0.4547809660434723,0.45530229806900024","0.8088645935058594,0.4810953140258789","0.29966190457344055,0.4768544137477875","0.9514845013618469,0.47675633430480957","0.13873390853405,0.48022446036338806","0.9903959631919861,0.4761280119419098","0.09131132811307907,0.4831846356391907","0.9986695051193237,0.47205400466918945","0.08977606147527695,0.47894287109375","0.9805871844291687,0.4742404520511627","0.10837879031896591,0.47820672392845154","0.6798883080482483,0.6038233041763306","0.5671428442001343,0.6162856817245483","0.741715669631958,0.7250205278396606","0.5653898119926453,0.7391286492347717","0.6700698137283325,0.8411318063735962","0.5607200860977173,0.8505473136901855","0.6457711458206177,0.8491291999816895","0.571332573890686,0.863054633140564","0.6658849716186523,0.8965895771980286","0.5123278498649597,0.8920055627822876"
410,"0.5491412878036499,0.3870695233345032","0.5583882331848145,0.3783528208732605","0.5648164749145508,0.3782409727573395","0.5713759660720825,0.37807372212409973","0.5375797748565674,0.37951716780662537","0.529162585735321,0.38064995408058167","0.5200970768928528,0.382184773683548","0.5809950232505798,0.38356688618659973","0.5084303021430969,0.38983818888664246","0.5645360350608826,0.39792919158935547","0.5357574820518494,0.4011956751346588","0.6557897925376892,0.4444122314453125","0.452804297208786,0.4560394287109375","0.8130109906196594,0.473754346370697","0.2987537682056427,0.47690853476524353","0.9615574479103088,0.47518405318260193","0.14468015730381012,0.47893014550209045","1.0014631748199463,0.4742352068424225","0.09669703245162964,0.48093587160110474","1.0084588527679443,0.47118791937828064","0.09708745777606964,0.475380003452301","0.9904142022132874,0.47341451048851013","0.11577216535806656,0.47524094581604004","0.6780992150306702,0.6068951487541199","0.5648934841156006,0.6181469559669495","0.739467442035675,0.7261572480201721","0.5590322017669678,0.738974928855896","0.668367326259613,0.8416056632995605","0.559894859790802,0.8501559495925903","0.6434056162834167,0.8496081233024597","0.5715822577476501,0.8623627424240112","0.6665576100349426,0.8975106477737427","0.5117449164390564,0.8918846845626831"
411,"0.5505492687225342,0.3872251808643341","0.5591470003128052,0.3780551850795746","0.5657475590705872,0.3779858946800232","0.5721587538719177,0.37799254059791565","0.5388669371604919,0.37935200333595276","0.5306168794631958,0.3806077837944031","0.521766722202301,0.38234058022499084","0.5825551152229309,0.3838588297367096","0.5100215673446655,0.3907098174095154","0.5659158229827881,0.3981441855430603","0.5372740626335144,0.4013301432132721","0.6560872197151184,0.44428080320358276","0.45641082525253296,0.4556187689304352","0.8088391423225403,0.46780723333358765","0.31177568435668945,0.4727049767971039","0.9611635208129883,0.4729830324649811","0.1610971838235855,0.4784800112247467","0.9997175335884094,0.4723981022834778","0.11550966650247574,0.4790233075618744","1.0083974599838257,0.4694313108921051","0.1153465136885643,0.4747144281864166","0.9915512800216675,0.47185462713241577","0.13432027399539948,0.4748099446296692","0.6758283376693726,0.6089917421340942","0.5625461935997009,0.6177449226379395","0.7335131168365479,0.7288970947265625","0.5552910566329956,0.7385457754135132","0.6640945076942444,0.8422773480415344","0.5581560134887695,0.849932074546814","0.643156886100769,0.8499952554702759","0.5719389915466309,0.8619189262390137","0.6670483350753784,0.8977203369140625","0.5107812285423279,0.8919386863708496"
412,"0.5511088371276855,0.3867669701576233","0.560411274433136,0.3775952458381653","0.5670866370201111,0.3775472044944763","0.5735251307487488,0.37753379344940186","0.5398192405700684,0.37886685132980347","0.5315954685211182,0.38006702065467834","0.5227141976356506,0.38169851899147034","0.5840139389038086,0.3835621178150177","0.5117368102073669,0.39020010828971863","0.5666539669036865,0.39783328771591187","0.5384531021118164,0.40077298879623413","0.6566416621208191,0.4440580904483795","0.4580100178718567,0.45514115691185","0.8042945861816406,0.46291789412498474","0.3189903497695923,0.46896296739578247","0.9549463987350464,0.47077393531799316","0.18052899837493896,0.4709453582763672","0.992772102355957,0.46958714723587036","0.13531720638275146,0.47187718749046326","1.000335454940796,0.4661100506782532","0.1369868814945221,0.4643843173980713","0.9835951924324036,0.4686867296695709","0.15449121594429016,0.4650229513645172","0.665948212146759,0.6091210246086121","0.5538185834884644,0.6166375875473022","0.7276065349578857,0.7305911779403687","0.5452380776405334,0.7379183769226074","0.6564416885375977,0.8420158624649048","0.557087779045105,0.849757194519043","0.6379150152206421,0.8500361442565918","0.5708535313606262,0.8615818023681641","0.6669906377792358,0.8969408869743347","0.5102614760398865,0.8921545743942261"
