Frame,Landmark_0,Landmark_1,Landmark_2,Landmark_3,Landmark_4,Landmark_5,Landmark_6,Landmark_7,Landmark_8,Landmark_9,Landmark_10,Landmark_11,Landmark_12,Landmark_13,Landmark_14,Landmark_15,Landmark_16,Landmark_17,Landmark_18,Landmark_19,Landmark_20,Landmark_21,Landmark_22,Landmark_23,Landmark_24,Landmark_25,Landmark_26,Landmark_27,Landmark_28,Landmark_29,Landmark_30,Landmark_31,Landmark_32
402,"0.5797761082649231,0.3844171166419983","0.5892472863197327,0.3745350241661072","0.5965105891227722,0.3747429847717285","0.6035327315330505,0.3750322461128235","0.5674498677253723,0.37486663460731506","0.5586481094360352,0.37535369396209717","0.5500305891036987,0.37598681449890137","0.6141306757926941,0.3797605633735657","0.536544144153595,0.3821799159049988","0.5941248536109924,0.3967251777648926","0.5660040378570557,0.39765578508377075","0.6667603850364685,0.42606401443481445","0.48864081501960754,0.4463622570037842","0.7975097894668579,0.37303680181503296","0.38414496183395386,0.48963212966918945","0.8983049392700195,0.2959904968738556","0.5171041488647461,0.4691033363342285","0.9344607591629028,0.2784374952316284","0.5598951578140259,0.4668722152709961","0.9351524114608765,0.275592565536499","0.5713130831718445,0.4625089168548584","0.9227792620658875,0.27982205152511597","0.5597442388534546,0.4630313813686371","0.6359454989433289,0.6054139733314514","0.5257009267807007,0.6064561605453491","0.6490197777748108,0.7398498058319092","0.4934234917163849,0.7254185676574707","0.6145102381706238,0.8461252450942993","0.5378924608230591,0.8405860066413879","0.598845362663269,0.8552106618881226","0.5557773113250732,0.8512691259384155","0.6608734726905823,0.8906898498535156","0.5085440278053284,0.8842645883560181"
403,"0.5815857648849487,0.384394109249115","0.5916157364845276,0.3745078444480896","0.5987080335617065,0.374695360660553","0.6058950424194336,0.37497252225875854","0.5695220232009888,0.3748646080493927","0.5608604550361633,0.3753502368927002","0.5524188280105591,0.37598758935928345","0.61669921875,0.3797367215156555","0.5398157835006714,0.38215410709381104","0.5961726903915405,0.3967043459415436","0.5672906637191772,0.397654265165329","0.6709359288215637,0.42605963349342346","0.494289368391037,0.4459724426269531","0.7990702986717224,0.3719242811203003","0.3880160450935364,0.48957356810569763","0.8985971212387085,0.29572418332099915","0.518402636051178,0.46883851289749146","0.9346159100532532,0.27819085121154785","0.5632907748222351,0.46605318784713745","0.9350786209106445,0.27505162358283997","0.5749184489250183,0.4615742266178131","0.9229286909103394,0.27904680371284485","0.5625565648078918,0.46260905265808105","0.6367668509483337,0.6057431101799011","0.5254756808280945,0.605855405330658","0.64691162109375,0.7414227724075317","0.4749450385570526,0.7212619781494141","0.6139252185821533,0.8467132449150085","0.5302480459213257,0.8379376530647278","0.5956236720085144,0.8552252054214478","0.548579216003418,0.8484064936637878","0.659589409828186,0.8907488584518433","0.5070088505744934,0.8845237493515015"
404,"0.5845770239830017,0.3841153085231781","0.5942925214767456,0.37443092465400696","0.600764274597168,0.3746212422847748","0.6077184677124023,0.37489408254623413","0.5726363062858582,0.37477317452430725","0.564181923866272,0.37522920966148376","0.5558968186378479,0.3758629858493805","0.6182871460914612,0.3796427547931671","0.5424550175666809,0.3819032907485962","0.5987589359283447,0.39636844396591187","0.5700230598449707,0.39724841713905334","0.6728856563568115,0.4259234070777893","0.49459144473075867,0.4433151185512543","0.8019202351570129,0.370932400226593","0.3930869698524475,0.48966655135154724","0.9009092450141907,0.2948395609855652","0.5205546021461487,0.4673146605491638","0.935975968837738,0.27693337202072144","0.563829779624939,0.46493855118751526","0.935927152633667,0.2740494906902313","0.5758664608001709,0.46009454131126404","0.9242372512817383,0.27835434675216675","0.5637609958648682,0.46112990379333496","0.6364503502845764,0.6056791543960571","0.5238121747970581,0.6045595407485962","0.6426185965538025,0.7411885261535645","0.4601941406726837,0.7167571783065796","0.6135864853858948,0.8481396436691284","0.5215474367141724,0.834204375743866","0.5947359800338745,0.8563886880874634","0.54056715965271,0.8443306088447571","0.6580037474632263,0.8909009695053101","0.5065896511077881,0.8844243288040161"
405,"0.5872875452041626,0.38411444425582886","0.5970733761787415,0.3744297921657562","0.6032311320304871,0.3746212124824524","0.610069215297699,0.37490126490592957","0.5752409100532532,0.37476471066474915","0.5666930675506592,0.3752153217792511","0.5584280490875244,0.3758516311645508","0.6204267144203186,0.37964314222335815","0.5444310903549194,0.38184696435928345","0.6012739539146423,0.39638763666152954","0.5726723670959473,0.3972697854042053","0.674746572971344,0.4258948266506195","0.495282918214798,0.4419821798801422","0.8028612732887268,0.37097078561782837","0.39643359184265137,0.4896877408027649","0.9019904136657715,0.2955215871334076","0.5227797031402588,0.4659542441368103","0.9369806051254272,0.27799370884895325","0.5653687119483948,0.46367472410202026","0.9372052550315857,0.27512067556381226","0.5772361159324646,0.4586663246154785","0.9259154200553894,0.2793639302253723","0.5656784772872925,0.4595949053764343","0.6366403102874756,0.6056432127952576","0.5232232213020325,0.6032701730728149","0.6389515995979309,0.7400058507919312","0.4521311819553375,0.712073564529419","0.6141641139984131,0.8492473363876343","0.5125733017921448,0.8315370678901672","0.595794141292572,0.8586261868476868","0.5316255688667297,0.8415806889533997","0.6577591300010681,0.8921447992324829","0.506482720375061,0.8838689923286438"
406,"0.5896755456924438,0.38402846455574036","0.5995123982429504,0.37432897090911865","0.6055132746696472,0.37454953789711","0.6121965050697327,0.3748664855957031","0.5774440765380859,0.37458449602127075","0.5690749287605286,0.3749832808971405","0.5609680414199829,0.37559428811073303","0.6224726438522339,0.3796035647392273","0.5461776256561279,0.3815268874168396","0.603614866733551,0.396383672952652","0.5753337144851685,0.39724284410476685","0.6766488552093506,0.425839900970459","0.49526408314704895,0.4406357407569885","0.804280161857605,0.3710523247718811","0.3987543284893036,0.48996061086654663","0.9020059108734131,0.29605287313461304","0.5241642594337463,0.4650436043739319","0.9372415542602539,0.2784627079963684","0.5656899213790894,0.4630128741264343","0.9374761581420898,0.27574285864830017","0.5775318145751953,0.457812637090683","0.9260392189025879,0.28017574548721313","0.5661277174949646,0.45869436860084534","0.6363716125488281,0.6056260466575623","0.5228304266929626,0.6023546457290649","0.6357699632644653,0.7392716407775879","0.4480206370353699,0.711025059223175","0.6148034334182739,0.8495985269546509","0.5064316391944885,0.8297979235649109","0.5967854261398315,0.8595433235168457","0.5257216691970825,0.8397890329360962","0.6577700972557068,0.8922001719474792","0.5059979557991028,0.8832072019577026"
407,"0.5900809168815613,0.3839319348335266","0.6000697612762451,0.37422049045562744","0.6062762141227722,0.3744279146194458","0.6126533150672913,0.3747684359550476","0.5776413679122925,0.3744937777519226","0.5694060325622559,0.3749011754989624","0.5614399313926697,0.3755418360233307","0.6231652498245239,0.3795127868652344","0.5471651554107666,0.3815075755119324","0.6044121384620667,0.3963649272918701","0.5761568546295166,0.39725160598754883","0.678680956363678,0.4255526661872864","0.49728748202323914,0.44038838148117065","0.806580662727356,0.3711176812648773","0.3996860086917877,0.4899483621120453","0.902026891708374,0.29654204845428467","0.5278792381286621,0.46404939889907837","0.9380103945732117,0.27894002199172974","0.569090723991394,0.46212926506996155","0.9383503198623657,0.2762332558631897","0.5802884697914124,0.4570342004299164","0.9264528751373291,0.2807162404060364","0.5691648721694946,0.4579012989997864","0.6366925835609436,0.6055872440338135","0.5232298374176025,0.6013690233230591","0.6332544684410095,0.7389642596244812","0.4473874270915985,0.7093223929405212","0.6146126389503479,0.8494267463684082","0.5038317441940308,0.8285576701164246","0.5972505807876587,0.8598911166191101","0.5228385925292969,0.8392438888549805","0.6576781272888184,0.8924567103385925","0.5054464936256409,0.8830135464668274"
408,"0.5894985198974609,0.38354432582855225","0.5997090935707092,0.3739579916000366","0.6061855554580688,0.3741456866264343","0.612308144569397,0.37447795271873474","0.5774743556976318,0.37415221333503723","0.5694049596786499,0.37452417612075806","0.5616277456283569,0.3751278221607208","0.6228922605514526,0.37920263409614563","0.5486297607421875,0.3811717927455902","0.603972315788269,0.3959464132785797","0.5761040449142456,0.3968634605407715","0.6791179776191711,0.4255542755126953","0.49791836738586426,0.440192848443985","0.8087184429168701,0.3718020021915436","0.39851969480514526,0.4902816712856293","0.9008721113204956,0.2972763180732727","0.5276117324829102,0.4639337658882141","0.937875509262085,0.2804616689682007","0.5689705610275269,0.4616120755672455","0.9380794763565063,0.27718886733055115","0.5801580548286438,0.45673054456710815","0.9253413677215576,0.28132370114326477","0.5690038800239563,0.4576365351676941","0.6369329690933228,0.6055533289909363","0.5237491726875305,0.6011181473731995","0.6328150033950806,0.7387480735778809","0.4493313133716583,0.7097459435462952","0.61476069688797,0.849272608757019","0.5054976940155029,0.8282214403152466","0.5976073741912842,0.8597244024276733","0.5250651240348816,0.8389936685562134","0.6575174331665039,0.8929823040962219","0.5050700902938843,0.8827037811279297"
409,"0.5889831781387329,0.3834533095359802","0.5992158055305481,0.37389713525772095","0.6058497428894043,0.3740716576576233","0.612022876739502,0.37438052892684937","0.5771414041519165,0.37408018112182617","0.5691945552825928,0.3744591772556305","0.5615401268005371,0.3750922381877899","0.6227014064788818,0.3791153132915497","0.5496467351913452,0.38116881251335144","0.6038452386856079,0.3958452343940735","0.5763002634048462,0.3967885375022888","0.679667592048645,0.42577147483825684","0.501042366027832,0.4402250349521637","0.8103627562522888,0.3736110329627991","0.3978603780269623,0.4903959333896637","0.8974326848983765,0.2999546527862549","0.5254266858100891,0.46485114097595215","0.933905303478241,0.2834983468055725","0.5667968988418579,0.4621772766113281","0.9323447346687317,0.2806515395641327","0.5783960819244385,0.4574388563632965","0.9176902770996094,0.285107284784317","0.5670021772384644,0.45826777815818787","0.6370527744293213,0.6055135726928711","0.524054229259491,0.6009306311607361","0.633196234703064,0.7384690046310425","0.45381999015808105,0.7103480696678162","0.6131824254989624,0.8490642309188843","0.5091521739959717,0.8289387822151184","0.597750723361969,0.8592306971549988","0.528069019317627,0.8397647142410278","0.6559007167816162,0.8930001258850098","0.5051962733268738,0.8827615976333618"
410,"0.5885502696037292,0.38344839215278625","0.5990039110183716,0.37386202812194824","0.6055774688720703,0.3740263879299164","0.6116679310798645,0.374284565448761","0.5769664645195007,0.3740840554237366","0.5688951015472412,0.37450823187828064","0.56114262342453,0.37520650029182434","0.6223790645599365,0.37898141145706177","0.5499460697174072,0.38124552369117737","0.6034290790557861,0.3957942724227905","0.5758217573165894,0.396788090467453","0.6798375844955444,0.4258496165275574","0.5036656856536865,0.4417605996131897","0.8126046061515808,0.3788500726222992","0.3898175060749054,0.4903866648674011","0.8923289179801941,0.3051423132419586","0.5189400315284729,0.4667503237724304","0.9264393448829651,0.28671011328697205","0.5617493987083435,0.46319571137428284","0.9227282404899597,0.2843100428581238","0.5733687877655029,0.4586445689201355","0.9078346490859985,0.28953224420547485","0.5612947940826416,0.45985835790634155","0.6371670961380005,0.6054791212081909","0.5249657034873962,0.6008743047714233","0.6336479187011719,0.7383051514625549","0.4585545063018799,0.7110379338264465","0.6103693842887878,0.8489135503768921","0.5117427110671997,0.8310961723327637","0.5974248051643372,0.8590466380119324","0.5287907719612122,0.8417516946792603","0.6551504135131836,0.8931514024734497","0.5052759647369385,0.883773148059845"
411,"0.588167667388916,0.38343000411987305","0.5984936356544495,0.37380450963974","0.6054530143737793,0.3739585876464844","0.6114960312843323,0.37417739629745483","0.5768930315971375,0.37408214807510376","0.5687124729156494,0.37451818585395813","0.5608618855476379,0.37524017691612244","0.6222053170204163,0.37886717915534973","0.5499630570411682,0.38127070665359497","0.6031544208526611,0.39560192823410034","0.5754838585853577,0.39674538373947144","0.6799826622009277,0.42592447996139526","0.5053907632827759,0.4427107870578766","0.8152738213539124,0.3851798176765442","0.3820715546607971,0.4903818666934967","0.8839799761772156,0.3113213777542114","0.5111997723579407,0.46794718503952026","0.9134897589683533,0.2921428978443146","0.555554986000061,0.4638867974281311","0.9074319005012512,0.28974005579948425","0.5660527348518372,0.4591270387172699","0.8947873711585999,0.29521289467811584","0.5548349022865295,0.46056342124938965","0.6373921036720276,0.6054618954658508","0.5271495580673218,0.6008464694023132","0.6324589848518372,0.7381378412246704","0.4658823311328888,0.7123473882675171","0.6080136895179749,0.8492568731307983","0.5234121680259705,0.8319406509399414","0.5974189043045044,0.8592401742935181","0.5356137752532959,0.8427796363830566","0.6539772748947144,0.8939062356948853","0.5053673386573792,0.8846151232719421"
412,"0.5875125527381897,0.38370630145072937","0.5978440046310425,0.37393516302108765","0.6052113175392151,0.37408167123794556","0.6114022731781006,0.3742583394050598","0.5759629011154175,0.3744165301322937","0.5678582191467285,0.3750109076499939","0.5601654648780823,0.37581202387809753","0.6221180558204651,0.3788849413394928","0.5497025847434998,0.3815910220146179","0.6030620336532593,0.3958536386489868","0.5753998160362244,0.39728862047195435","0.6800422072410583,0.42604321241378784","0.5064346194267273,0.44342440366744995","0.8167190551757812,0.3901762366294861","0.37572821974754333,0.4903620183467865","0.8738788962364197,0.31672075390815735","0.5042797327041626,0.46803316473960876","0.8987820148468018,0.2952556908130646","0.5484905242919922,0.46383804082870483","0.8917971253395081,0.29336869716644287","0.5589537024497986,0.4591425061225891","0.8801103234291077,0.29989898204803467","0.5488592982292175,0.46073126792907715","0.6384410262107849,0.6050625443458557","0.5323889851570129,0.6007635593414307","0.632012665271759,0.7375272512435913","0.4838491976261139,0.7137919068336487","0.6068302989006042,0.84930419921875","0.537219226360321,0.8335567712783813","0.5974909663200378,0.8591673970222473","0.5459302663803101,0.844860851764679","0.6528657078742981,0.8942973017692566","0.505623996257782,0.8852447271347046"
413,"0.5869711637496948,0.3837248384952545","0.597286581993103,0.3739244341850281","0.6048141717910767,0.37407296895980835","0.6112175583839417,0.37424227595329285","0.5753197073936462,0.37441685795783997","0.5671953558921814,0.37502145767211914","0.5594696402549744,0.37583839893341064","0.6215323805809021,0.37885645031929016","0.5494938492774963,0.38160890340805054","0.6027861833572388,0.39585864543914795","0.5750418305397034,0.3974531888961792","0.6799808144569397,0.4270370900630951","0.5056955218315125,0.4461892545223236","0.8164180517196655,0.3982153534889221","0.3660358786582947,0.4909631311893463","0.862478494644165,0.32512521743774414","0.480740487575531,0.4690016210079193","0.8828588724136353,0.30147460103034973","0.5195502042770386,0.46417945623397827","0.8742930889129639,0.29952216148376465","0.5307214856147766,0.45946893095970154","0.8629025816917419,0.307553231716156","0.5205426216125488,0.4618811011314392","0.6395052075386047,0.6054426431655884","0.5346074104309082,0.6024126410484314","0.6329590678215027,0.7375643849372864","0.5074100494384766,0.7237670421600342","0.6066105961799622,0.8492611646652222","0.5463038682937622,0.839043140411377","0.5977407693862915,0.8591123819351196","0.5534888505935669,0.8508318066596985","0.6529055237770081,0.8943042755126953","0.5069084763526917,0.8864968419075012"
414,"0.5828143358230591,0.38402360677719116","0.5937870144844055,0.3739936351776123","0.6012954115867615,0.3741198778152466","0.6081065535545349,0.37431782484054565","0.5705424547195435,0.3744924068450928","0.561859130859375,0.3750587999820709","0.5559349656105042,0.375868022441864","0.6188608407974243,0.37887367606163025","0.5471858382225037,0.3816102147102356","0.5979726314544678,0.3963271677494049","0.5697292685508728,0.3979122042655945","0.6782671809196472,0.4279331564903259","0.5002581477165222,0.44701728224754333","0.8161817789077759,0.4068239629268646","0.3616035580635071,0.49298349022865295","0.8526868224143982,0.33197978138923645","0.4683299660682678,0.4690992832183838","0.8691952228546143,0.30851075053215027","0.5014594793319702,0.46413570642471313","0.8587936162948608,0.3051430881023407","0.5115861892700195,0.4593248963356018","0.8480892777442932,0.3137291967868805","0.5038515329360962,0.4618670344352722","0.6436287760734558,0.6054477095603943","0.5380091667175293,0.6033157110214233","0.6386220455169678,0.7375138401985168","0.5274052619934082,0.7291218638420105","0.6068138480186462,0.849213719367981","0.5529226064682007,0.8420215845108032","0.5990970730781555,0.859046459197998","0.5603824853897095,0.8539042472839355","0.6532739996910095,0.8943551182746887","0.5090207457542419,0.8870475888252258"
415,"0.5790476202964783,0.3844379186630249","0.590225875377655,0.3741055727005005","0.5976247787475586,0.37418967485427856","0.604606032371521,0.3744010329246521","0.5663833618164062,0.37462979555130005","0.5576571822166443,0.37517422437667847","0.552589476108551,0.3759886622428894","0.6157217025756836,0.37887299060821533","0.5439721941947937,0.38168495893478394","0.5940972566604614,0.39684203267097473","0.5659347772598267,0.39854696393013","0.6760993003845215,0.4281155467033386","0.49545371532440186,0.44811415672302246","0.8159932494163513,0.41525834798812866","0.35682448744773865,0.49361205101013184","0.8367146253585815,0.3390665054321289","0.4611048400402069,0.4671259820461273","0.8498176336288452,0.317229688167572","0.490816593170166,0.46021515130996704","0.838051438331604,0.31312596797943115","0.5015192031860352,0.4564628005027771","0.8285669088363647,0.3218030333518982","0.49477314949035645,0.4601391851902008","0.6476433277130127,0.6049290895462036","0.5416437983512878,0.6035068035125732","0.6491224765777588,0.7373753190040588","0.5369457006454468,0.7311185598373413","0.6081687808036804,0.8486283421516418","0.5576643347740173,0.8441351652145386","0.6017935872077942,0.8585459589958191","0.5655969977378845,0.85595703125","0.6540877819061279,0.8938049077987671","0.5105694532394409,0.8874915242195129"
416,"0.5755639672279358,0.3844473659992218","0.5874288082122803,0.3741074204444885","0.5950421094894409,0.37419384717941284","0.6027002930641174,0.3744097352027893","0.5627954602241516,0.3745628595352173","0.5540585517883301,0.3750095069408417","0.549202024936676,0.37561145424842834","0.6140259504318237,0.37880223989486694","0.539442241191864,0.3811037540435791","0.5909084677696228,0.39684346318244934","0.5617603063583374,0.3984324336051941","0.6747170090675354,0.42804083228111267","0.48792049288749695,0.4479798376560211","0.8170298337936401,0.4236537516117096","0.3528654873371124,0.4947047233581543","0.8150728940963745,0.3498607277870178","0.4479236304759979,0.4610322117805481","0.8213930130004883,0.33107075095176697","0.4753779172897339,0.4550437927246094","0.8053205013275146,0.32780012488365173","0.4873727262020111,0.4507014751434326","0.800137996673584,0.3341522812843323","0.4819128215312958,0.45397916436195374","0.6534371972084045,0.6044853925704956","0.5460373163223267,0.6035537123680115","0.6619729399681091,0.7334781289100647","0.5454486608505249,0.7314654588699341","0.6109194159507751,0.847598671913147","0.5614767074584961,0.8459993600845337","0.6044089198112488,0.8575504422187805","0.5692747235298157,0.8577213287353516","0.654036283493042,0.8921984434127808","0.5129338502883911,0.8880714178085327"
417,"0.5707136988639832,0.38430288434028625","0.583946168422699,0.3740067183971405","0.5920245051383972,0.3741009533405304","0.600163459777832,0.3742847144603729","0.5587652921676636,0.37424731254577637","0.5501928329467773,0.37456148862838745","0.545481264591217,0.3748677372932434","0.6123064160346985,0.37870174646377563","0.5356016755104065,0.3800404667854309","0.5867578983306885,0.3967081606388092","0.5565367937088013,0.3975047469139099","0.6712332963943481,0.4281027317047119","0.4809964895248413,0.44774824380874634","0.8170565962791443,0.43905210494995117","0.3549371659755707,0.49616527557373047","0.7951191663742065,0.36325445771217346","0.44454437494277954,0.4568606913089752","0.7948794960975647,0.34590718150138855","0.46994081139564514,0.44974690675735474","0.7793717980384827,0.3448934853076935","0.4845188558101654,0.44708508253097534","0.7743992209434509,0.3508542478084564","0.4804646670818329,0.4506460726261139","0.6565962433815002,0.6034811735153198","0.5497615933418274,0.6035504937171936","0.6747058629989624,0.7266768217086792","0.554399847984314,0.7303823232650757","0.6175670027732849,0.845091700553894","0.5658934116363525,0.8460211753845215","0.609032392501831,0.8554724454879761","0.5731415152549744,0.8580595254898071","0.6536431908607483,0.8897110819816589","0.5164394974708557,0.888044536113739"
418,"0.5683779120445251,0.38335099816322327","0.5813433527946472,0.373382568359375","0.5896077156066895,0.37346506118774414","0.5977832078933716,0.3736559748649597","0.5564528703689575,0.37330466508865356","0.5476680397987366,0.37341955304145813","0.5425776243209839,0.3735370635986328","0.6098327040672302,0.3784136474132538","0.5328174233436584,0.3791790008544922","0.5846629738807678,0.39569616317749023","0.5536661744117737,0.3955954909324646","0.665556788444519,0.42876118421554565","0.47823455929756165,0.44770345091819763","0.8101471662521362,0.45347824692726135","0.35589319467544556,0.4993830621242523","0.7715091109275818,0.37800297141075134","0.4429352581501007,0.45542269945144653","0.7629683017730713,0.36185064911842346","0.46703651547431946,0.4471465051174164","0.7462424635887146,0.35950082540512085","0.4820205271244049,0.4456036686897278","0.7429958581924438,0.36527371406555176","0.4784809947013855,0.4494961202144623","0.6589524745941162,0.6005541086196899","0.5515340566635132,0.602989137172699","0.6987654566764832,0.7192057371139526","0.558534562587738,0.7296291589736938","0.6259297132492065,0.8387527465820312","0.5715068578720093,0.8463762402534485","0.6131157875061035,0.8483529090881348","0.5797420740127563,0.858075737953186","0.6528518795967102,0.8862227201461792","0.5202503800392151,0.8881220817565918"
419,"0.5655075311660767,0.38230815529823303","0.5774851441383362,0.37235569953918457","0.5856288075447083,0.37252265214920044","0.5937709212303162,0.3728063106536865","0.5531784892082214,0.37228837609291077","0.5445318222045898,0.3724927306175232","0.5385912656784058,0.37274712324142456","0.6058600544929504,0.3781404197216034","0.529609739780426,0.37904471158981323","0.5830898284912109,0.39487776160240173","0.5513055920600891,0.39443546533584595","0.6635600328445435,0.4305439591407776","0.4776814877986908,0.44793277978897095","0.8005483746528625,0.4689195156097412","0.35694777965545654,0.5044668912887573","0.7465159296989441,0.4004232883453369","0.44727274775505066,0.45578163862228394","0.7309248447418213,0.3828924000263214","0.4706996977329254,0.4476240575313568","0.7168437242507935,0.38195371627807617","0.4835320711135864,0.4456501603126526","0.7153559327125549,0.38731175661087036","0.48011070489883423,0.4495016634464264","0.661309540271759,0.5988365411758423","0.5522692203521729,0.6028121113777161","0.7097359299659729,0.7141459584236145","0.5616479516029358,0.7284581065177917","0.6348304748535156,0.8366735577583313","0.5690845847129822,0.8459671139717102","0.6190739870071411,0.8461450338363647","0.5787864327430725,0.8576269149780273","0.6532812118530273,0.886644721031189","0.5204287767410278,0.8881118893623352"
420,"0.5634183883666992,0.3822757303714752","0.5745778679847717,0.37229666113853455","0.5824248790740967,0.37242892384529114","0.5903481245040894,0.372724324464798","0.5506177544593811,0.3722854554653168","0.5419572591781616,0.37251967191696167","0.5350359082221985,0.3728007972240448","0.6018643379211426,0.3781448304653168","0.5261908769607544,0.3791479766368866","0.5803375840187073,0.3947961628437042","0.5488402843475342,0.3944646716117859","0.6602833271026611,0.43449926376342773","0.47829726338386536,0.4483741223812103","0.7732203006744385,0.48355674743652344","0.37129661440849304,0.5077236294746399","0.7184253931045532,0.42202815413475037","0.4504881203174591,0.4587484300136566","0.697079062461853,0.40590471029281616","0.47434747219085693,0.4487781524658203","0.6889727711677551,0.4034145772457123","0.48389023542404175,0.4465187191963196","0.6896669864654541,0.40923064947128296","0.4802221953868866,0.45007461309432983","0.6633577942848206,0.5989903211593628","0.5548544526100159,0.6030916571617126","0.7219695448875427,0.7145483493804932","0.5631202459335327,0.7284609079360962","0.6465873122215271,0.8351437449455261","0.5682898759841919,0.8457159996032715","0.6288270354270935,0.8438600301742554","0.5796701312065125,0.8574336767196655","0.657862663269043,0.886962890625","0.5202933549880981,0.888087272644043"
421,"0.562855064868927,0.3822435140609741","0.5732690691947937,0.3720162510871887","0.5810168385505676,0.37216565012931824","0.5879236459732056,0.37247759103775024","0.5501309037208557,0.37212592363357544","0.5420185327529907,0.37240028381347656","0.53443443775177,0.37275421619415283","0.598942756652832,0.37801116704940796","0.5249673128128052,0.37914255261421204","0.5791071653366089,0.39465048909187317","0.5485630631446838,0.39451736211776733","0.6556872129440308,0.4341515600681305","0.4771369993686676,0.44823288917541504","0.7492663264274597,0.4918794631958008","0.3869200050830841,0.5123738050460815","0.6979168057441711,0.4515446722507477","0.45316082239151,0.4651942253112793","0.6760459542274475,0.4364634156227112","0.47806689143180847,0.452833354473114","0.6657341122627258,0.4322146475315094","0.4865380525588989,0.44760480523109436","0.6681757569313049,0.43751364946365356","0.48270970582962036,0.45194071531295776","0.6663656234741211,0.5984519124031067","0.5572046637535095,0.6030319333076477","0.7307547926902771,0.7110132575035095","0.5638600587844849,0.728238046169281","0.654389500617981,0.8329111337661743","0.5677065253257751,0.8456317782402039","0.6360865235328674,0.8417261242866516","0.5805791020393372,0.8573304414749146","0.6609480977058411,0.8863007426261902","0.5200534462928772,0.8879040479660034"
422,"0.5618740320205688,0.3816395103931427","0.5713468194007874,0.3711363971233368","0.578512966632843,0.3712030053138733","0.5845258235931396,0.37144365906715393","0.5496797561645508,0.3716564178466797","0.5420418381690979,0.3720692992210388","0.5348732471466064,0.37255677580833435","0.5953047871589661,0.37731415033340454","0.5249075889587402,0.3791600167751312","0.5774591565132141,0.393432080745697","0.5489526987075806,0.3940774202346802","0.6518419981002808,0.43385419249534607","0.4764651358127594,0.44834041595458984","0.7210801243782043,0.492850124835968","0.40167927742004395,0.5134395360946655","0.698127806186676,0.4811752438545227","0.45461028814315796,0.4689669609069824","0.6796278357505798,0.4666891098022461","0.4786560833454132,0.45676833391189575","0.6669934391975403,0.45951980352401733","0.48554882407188416,0.44967374205589294","0.6682671308517456,0.46425700187683105","0.4823954403400421,0.4536098539829254","0.6654048562049866,0.5985976457595825","0.5562968850135803,0.6031302213668823","0.7319365739822388,0.7103606462478638","0.5629404783248901,0.7275604605674744","0.6596306562423706,0.8322370648384094","0.5666356682777405,0.8454516530036926","0.6375135779380798,0.841241717338562","0.5798845887184143,0.8572362661361694","0.6625524759292603,0.8863847851753235","0.5196112990379333,0.886255145072937"
423,"0.5614768266677856,0.38140276074409485","0.5714111924171448,0.3706098198890686","0.578345537185669,0.3706357479095459","0.5841464996337891,0.3708910346031189","0.549740195274353,0.37122559547424316","0.5420603156089783,0.371654748916626","0.5349907279014587,0.37207454442977905","0.5958261489868164,0.3767645061016083","0.5247206687927246,0.3788655400276184","0.5768144726753235,0.39300423860549927","0.5485215187072754,0.39384299516677856","0.6501192450523376,0.4339486062526703","0.47486403584480286,0.4459726810455322","0.7046380639076233,0.5017611980438232","0.41663217544555664,0.5146293044090271","0.6906710863113403,0.4903838038444519","0.44998422265052795,0.4740244746208191","0.6725988984107971,0.4798346161842346","0.46880531311035156,0.4633612632751465","0.662140429019928,0.4717439115047455","0.4753462076187134,0.4543258249759674","0.6622278690338135,0.47378069162368774","0.4738932251930237,0.45748767256736755","0.6645535826683044,0.5982508659362793","0.5557106733322144,0.6030076146125793","0.7280046939849854,0.7117487192153931","0.5624673366546631,0.7268922924995422","0.6596993207931519,0.8320978879928589","0.5659481287002563,0.845333456993103","0.6373417377471924,0.8415433168411255","0.5794050097465515,0.8571049571037292","0.6649866700172424,0.8870333433151245","0.5193502306938171,0.885863184928894"
424,"0.562677800655365,0.3811357915401459","0.5722180008888245,0.37020570039749146","0.5784286260604858,0.37027886509895325","0.5845186710357666,0.3705337643623352","0.5514470338821411,0.37078243494033813","0.5435473918914795,0.3711692690849304","0.5360110402107239,0.37158721685409546","0.596077024936676,0.3765520453453064","0.524971604347229,0.3782443404197693","0.576910138130188,0.3927074074745178","0.5496945977210999,0.3934357464313507","0.6513321995735168,0.433790385723114","0.4751082956790924,0.44022607803344727","0.6934764981269836,0.5041950941085815","0.4263480305671692,0.5132176280021667","0.6904063820838928,0.4994747042655945","0.43939903378486633,0.4807240068912506","0.6871309876441956,0.4993290305137634","0.44943708181381226,0.47482648491859436","0.6725890040397644,0.48618873953819275","0.45555055141448975,0.46461421251296997","0.6706545352935791,0.486494243144989","0.4564289152622223,0.46538496017456055","0.6627662777900696,0.5983048677444458","0.5548863410949707,0.6030334234237671","0.722472608089447,0.7124060988426208","0.561130940914154,0.7268703579902649","0.655579149723053,0.8327999114990234","0.5655299425125122,0.8452447652816772","0.63627690076828,0.8417352437973022","0.5793275833129883,0.8570435643196106","0.6657058596611023,0.8878897428512573","0.5191449522972107,0.8847485780715942"
