Frame,Landmark_0,Landmark_1,Landmark_2,Landmark_3,Landmark_4,Landmark_5,Landmark_6,Landmark_7,Landmark_8,Landmark_9,Landmark_10,Landmark_11,Landmark_12,Landmark_13,Landmark_14,Landmark_15,Landmark_16,Landmark_17,Landmark_18,Landmark_19,Landmark_20,Landmark_21,Landmark_22,Landmark_23,Landmark_24,Landmark_25,Landmark_26,Landmark_27,Landmark_28,Landmark_29,Landmark_30,Landmark_31,Landmark_32
245,"0.5048663020133972,0.39289718866348267","0.5137938261032104,0.38090264797210693","0.5203729867935181,0.38111621141433716","0.5274228453636169,0.38123852014541626","0.49231699109077454,0.37854403257369995","0.48396092653274536,0.37662965059280396","0.47475340962409973,0.37458494305610657","0.529528021812439,0.38350045680999756","0.44924452900886536,0.3759215474128723","0.5129220485687256,0.40538525581359863","0.48706647753715515,0.4017602801322937","0.5806836485862732,0.4307790696620941","0.3775005042552948,0.4308740496635437","0.6981707811355591,0.5068250894546509","0.2691355049610138,0.49484118819236755","0.8334357142448425,0.5588516592979431","0.4041934609413147,0.5092894434928894","0.876017153263092,0.5709387063980103","0.4436832368373871,0.5251582860946655","0.8746141791343689,0.5742717981338501","0.45583808422088623,0.5192394256591797","0.8574742078781128,0.5718265771865845","0.452372670173645,0.5147250890731812","0.6526808142662048,0.5746070146560669","0.532904326915741,0.5881848931312561","0.7257692217826843,0.6784550547599792","0.5565592646598816,0.703875720500946","0.6475327014923096,0.8024705648422241","0.5270290374755859,0.8328911066055298","0.6177022457122803,0.8112908601760864","0.5186517238616943,0.8502024412155151","0.6687161922454834,0.8562283515930176","0.5377171635627747,0.8805489540100098"
246,"0.5041521191596985,0.3945631980895996","0.5128324031829834,0.38239961862564087","0.5194959044456482,0.3823156952857971","0.5266079902648926,0.3822685182094574","0.49175792932510376,0.38105446100234985","0.4836026132106781,0.37972134351730347","0.4748171865940094,0.3782559633255005","0.5287602543830872,0.38522085547447205","0.4509023129940033,0.3801302909851074","0.51180499792099,0.4070044457912445","0.48709404468536377,0.404607355594635","0.5772978663444519,0.4299827218055725","0.3806133270263672,0.4337709844112396","0.6324520707130432,0.5212725400924683","0.349839448928833,0.5099098086357117","0.739380419254303,0.6021786332130432","0.47508904337882996,0.5448096990585327","0.7724714279174805,0.6263814568519592","0.5062947869300842,0.5660523176193237","0.7649177312850952,0.6300915479660034","0.5244025588035583,0.5584913492202759","0.7495839595794678,0.6218693256378174","0.5192524790763855,0.5524783134460449","0.6311547756195068,0.5866652131080627","0.5248362421989441,0.5952295064926147","0.6913076043128967,0.6794848442077637","0.5553834438323975,0.7040256857872009","0.6457950472831726,0.8064964413642883","0.5305968523025513,0.8305709958076477","0.6202717423439026,0.8163107633590698","0.5214936137199402,0.8482047915458679","0.6860587000846863,0.8481849431991577","0.539977490901947,0.8728054761886597"
247,"0.5042654871940613,0.39255547523498535","0.513075590133667,0.38013720512390137","0.5198649168014526,0.3801588714122772","0.5274351239204407,0.38023754954338074","0.492277055978775,0.37887337803840637","0.48485562205314636,0.3777393698692322","0.4761620759963989,0.37661904096603394","0.5302854776382446,0.38363543152809143","0.4544692039489746,0.37743082642555237","0.5134955644607544,0.40478211641311646","0.4877740144729614,0.4029967188835144","0.5796470046043396,0.4277830719947815","0.38285014033317566,0.4337284564971924","0.5895542502403259,0.5263820886611938","0.43133094906806946,0.5233871936798096","0.5878182649612427,0.6143373847007751","0.5500310659408569,0.5856096744537354","0.6000170111656189,0.6439844369888306","0.566502034664154,0.6120219826698303","0.5795906186103821,0.6470662951469421","0.5872046947479248,0.6093630790710449","0.5758309960365295,0.6382434964179993","0.5828106999397278,0.5981026887893677","0.6264867782592773,0.5820232629776001","0.5167027115821838,0.5924748182296753","0.6599310636520386,0.6599134206771851","0.5546042323112488,0.6715919971466064","0.6591470241546631,0.8011992573738098","0.5336686372756958,0.8139517903327942","0.6609238386154175,0.8127793073654175","0.5391935706138611,0.8269954919815063","0.6748919486999512,0.851087749004364","0.5398268103599548,0.8685871958732605"
248,"0.5055904388427734,0.3884590268135071","0.5135828256607056,0.376304566860199","0.5212141871452332,0.3762989938259125","0.5294344425201416,0.37636658549308777","0.49244287610054016,0.3754429817199707","0.4860503375530243,0.3746524453163147","0.4788413941860199,0.37390005588531494","0.5399979948997498,0.3793105483055115","0.46842384338378906,0.3751355707645416","0.5154969096183777,0.40041249990463257","0.4905540347099304,0.398799866437912","0.5813058614730835,0.42599162459373474","0.4110012948513031,0.42914122343063354","0.5757613778114319,0.5225698947906494","0.45470038056373596,0.5204604268074036","0.4829164743423462,0.5946153402328491","0.5554927587509155,0.5833355188369751","0.4572093188762665,0.6214214563369751","0.5832611322402954,0.6113144159317017","0.44510963559150696,0.6209079027175903","0.5989691615104675,0.6077340245246887","0.4515189826488495,0.6148197054862976","0.592806339263916,0.5979615449905396","0.6239351630210876,0.5747975707054138","0.5160837173461914,0.5798104405403137","0.6277831792831421,0.6673880815505981","0.5463870763778687,0.6752971410751343","0.6601545810699463,0.803888201713562","0.5382859110832214,0.8148446083068848","0.6710171699523926,0.8131221532821655","0.5510925054550171,0.828729510307312","0.6471853256225586,0.8545058965682983","0.5395998358726501,0.8679207563400269"
249,"0.5164542198181152,0.386363685131073","0.5272344946861267,0.37400978803634644","0.5353740453720093,0.37403199076652527","0.5437771677970886,0.37410980463027954","0.5044390559196472,0.3729597330093384","0.4973972737789154,0.37215691804885864","0.49068230390548706,0.3713917136192322","0.5551506280899048,0.376858115196228","0.4824950695037842,0.3726867139339447","0.5291009545326233,0.3998735249042511","0.5019569396972656,0.3967987895011902","0.5912747979164124,0.42505836486816406","0.425788551568985,0.42675668001174927","0.5842376947402954,0.5163702964782715","0.4546652138233185,0.5158401131629944","0.46385520696640015,0.5655906200408936","0.5278602242469788,0.5898873805999756","0.429119735956192,0.5809214115142822","0.5510166883468628,0.6188823580741882","0.41948026418685913,0.5732928514480591","0.5690391659736633,0.6173420548439026","0.4326060116291046,0.5676314234733582","0.5644689202308655,0.608296811580658","0.623112142086029,0.5701697468757629","0.516248345375061,0.5792731046676636","0.6014384627342224,0.6711539030075073","0.5235601663589478,0.6811237335205078","0.6585867404937744,0.8054822683334351","0.5380487442016602,0.8107348680496216","0.6638694405555725,0.8166810274124146","0.5547218918800354,0.8246305584907532","0.6207061409950256,0.8562923669815063","0.5358060598373413,0.8646543622016907"
250,"0.5227730870246887,0.3861730992794037","0.5340607166290283,0.3731541931629181","0.5420697331428528,0.3731556236743927","0.5499484539031982,0.37321096658706665","0.5107675194740295,0.3717028796672821","0.50389164686203,0.37074798345565796","0.4965537488460541,0.3698999881744385","0.5597936511039734,0.37557855248451233","0.48560214042663574,0.3713306486606598","0.5355873703956604,0.3988577127456665","0.5077593326568604,0.39612531661987305","0.5971552729606628,0.42386817932128906","0.42850175499916077,0.42540621757507324","0.5837007164955139,0.5142625570297241","0.4547155499458313,0.5147277116775513","0.461818665266037,0.5575717091560364","0.518941342830658,0.589779794216156","0.4251693785190582,0.5717884302139282","0.539335310459137,0.6185101866722107","0.41652411222457886,0.5649939775466919","0.5590894222259521,0.6184066534042358","0.4309748709201813,0.559016764163971","0.554934561252594,0.6090529561042786","0.6200053095817566,0.565898060798645","0.5124764442443848,0.5772042870521545","0.5966277718544006,0.6710788011550903","0.5222775936126709,0.6838761568069458","0.650495171546936,0.8060671091079712","0.5375312566757202,0.8125392198562622","0.6661207675933838,0.8159390687942505","0.5513547658920288,0.825779139995575","0.6164634823799133,0.8572120666503906","0.5342061519622803,0.8658596873283386"
251,"0.5284331440925598,0.3780643045902252","0.5396134853363037,0.36672139167785645","0.5479961633682251,0.3664066195487976","0.5562779903411865,0.36615246534347534","0.515718400478363,0.36622124910354614","0.5086748600006104,0.3656904697418213","0.5005289912223816,0.3655127286911011","0.5663734078407288,0.36847102642059326","0.4898134768009186,0.36691224575042725","0.542815625667572,0.3914334774017334","0.5138344168663025,0.3892568051815033","0.6116714477539062,0.41395217180252075","0.4358117878437042,0.42251285910606384","0.5867942571640015,0.5126760005950928","0.4396747052669525,0.5149853229522705","0.4869152903556824,0.5228041410446167","0.47286272048950195,0.602412760257721","0.4533168375492096,0.5333812832832336","0.47060778737068176,0.6259617209434509","0.44390732049942017,0.5240563154220581","0.48553645610809326,0.6246856451034546","0.45514726638793945,0.5211028456687927","0.48957011103630066,0.6153916120529175","0.6167314648628235,0.5649800300598145","0.5082792639732361,0.5769919753074646","0.5826327204704285,0.6756398677825928","0.500801146030426,0.6857869625091553","0.6436306238174438,0.8093501329421997","0.5364900231361389,0.8147284388542175","0.6596745252609253,0.822447657585144","0.556821882724762,0.8282737731933594","0.6034850478172302,0.8626466989517212","0.5209593772888184,0.8674746751785278"
252,"0.5438085794448853,0.3748616576194763","0.553105354309082,0.3628968596458435","0.5612630248069763,0.36240002512931824","0.5690897107124329,0.3619454801082611","0.528436541557312,0.3628195524215698","0.520150899887085,0.3626035749912262","0.5113050937652588,0.36259105801582336","0.576347291469574,0.3627961575984955","0.4986892640590668,0.36351391673088074","0.5590023994445801,0.3881060779094696","0.5298613905906677,0.3875409662723541","0.6311162114143372,0.4045160710811615","0.44019943475723267,0.42113637924194336","0.6853139400482178,0.4979637563228607","0.42212533950805664,0.511922299861908","0.5456162691116333,0.49053868651390076","0.3908858299255371,0.5965001583099365","0.516401469707489,0.49699196219444275","0.37650367617607117,0.6245509386062622","0.5036348700523376,0.48525699973106384","0.3821680247783661,0.6238691806793213","0.5131368637084961,0.4829574227333069","0.3926839232444763,0.6163692474365234","0.6151068210601807,0.5644842386245728","0.49679768085479736,0.5735974311828613","0.5582053661346436,0.6764154434204102","0.46423643827438354,0.6873012781143188","0.6352519392967224,0.8077403903007507","0.5369840264320374,0.8159202337265015","0.6575704216957092,0.8168891668319702","0.5655917525291443,0.8282899856567383","0.6031970977783203,0.8624165654182434","0.5189043283462524,0.8683298826217651"
253,"0.5457670092582703,0.373719722032547","0.5553274154663086,0.36050301790237427","0.5635001063346863,0.35945016145706177","0.5719225406646729,0.35824352502822876","0.5319629907608032,0.36140885949134827","0.5236234664916992,0.36139440536499023","0.5154684782028198,0.3614508807659149","0.5820974111557007,0.3573751747608185","0.5044413805007935,0.3621939718723297","0.5604024529457092,0.385234534740448","0.5342625975608826,0.3863176703453064","0.6469951272010803,0.39796772599220276","0.45274290442466736,0.42117229104042053","0.7644344568252563,0.4698008894920349","0.4163430631160736,0.5100464820861816","0.6021380424499512,0.46593427658081055","0.3192708194255829,0.5876411199569702","0.5293057560920715,0.4762514531612396","0.2904541790485382,0.6142915487289429","0.5270145535469055,0.46508079767227173","0.29091876745224,0.6135797500610352","0.5227565169334412,0.4623667299747467","0.3045293688774109,0.6057957410812378","0.6096382141113281,0.5659587383270264","0.4869444966316223,0.5736647844314575","0.5293007493019104,0.6773577928543091","0.41717275977134705,0.6821999549865723","0.6152899265289307,0.8012507557868958","0.5430229306221008,0.7988011837005615","0.6373231410980225,0.8094633221626282","0.5810422301292419,0.8016130328178406","0.5830432772636414,0.8620961308479309","0.5198111534118652,0.8605464100837708"
254,"0.5469160079956055,0.37258249521255493","0.5565012693405151,0.3595569431781769","0.5643548369407654,0.35829517245292664","0.5729382634162903,0.35681694746017456","0.5346634984016418,0.3611930012702942","0.5274394750595093,0.36135333776474","0.5206159353256226,0.3614550232887268","0.5874912738800049,0.3558599352836609","0.513016402721405,0.3622837960720062","0.5634937286376953,0.38263756036758423","0.5384529232978821,0.3853524327278137","0.6590641736984253,0.3947879672050476","0.46140292286872864,0.42145198583602905","0.8195928931236267,0.44330090284347534","0.4074031412601471,0.5090012550354004","0.671698808670044,0.4475057125091553","0.2718377411365509,0.5789037942886353","0.621357798576355,0.4616934657096863","0.2332783341407776,0.6040389537811279","0.6026495695114136,0.45373114943504333","0.2333376705646515,0.6021972298622131","0.6085955500602722,0.45038914680480957","0.2510285973548889,0.5947449207305908","0.6039980053901672,0.5666126012802124","0.4834045469760895,0.5699687004089355","0.5205692052841187,0.6801979541778564","0.38225632905960083,0.6678000092506409","0.5973526239395142,0.8024134635925293","0.5289003252983093,0.7927740812301636","0.6163084506988525,0.8107352256774902","0.575383186340332,0.7933805584907532","0.566434919834137,0.8621431589126587","0.4996299743652344,0.8541285395622253"
255,"0.5510561466217041,0.37399643659591675","0.5601094961166382,0.36041632294654846","0.5681527256965637,0.3588070571422577","0.5757591724395752,0.35692504048347473","0.5372231602668762,0.36315637826919556","0.5300634503364563,0.36386045813560486","0.5232440233230591,0.36441299319267273","0.5895330905914307,0.35673028230667114","0.5153000950813293,0.36597785353660583","0.569833517074585,0.38335734605789185","0.5413897633552551,0.3873692750930786","0.6633384227752686,0.396804541349411","0.4649661183357239,0.42442917823791504","0.841521680355072,0.41613826155662537","0.3862486481666565,0.5081639885902405","0.7027155756950378,0.4402138590812683","0.24689745903015137,0.5758448839187622","0.6602417230606079,0.45748835802078247","0.20179639756679535,0.5948196053504944","0.6452438831329346,0.452143132686615","0.20372430980205536,0.5956517457962036","0.6493126749992371,0.4490361213684082","0.22351029515266418,0.5920161604881287","0.5982910394668579,0.5697327256202698","0.4787381589412689,0.5691468715667725","0.5142504572868347,0.6891008615493774","0.3612433969974518,0.663180410861969","0.5842150449752808,0.8030475378036499","0.4972446858882904,0.7946485280990601","0.6045271158218384,0.8116970062255859","0.5379613041877747,0.7968140840530396","0.5558003187179565,0.8630238771438599","0.46714675426483154,0.853053092956543"
256,"0.5547316074371338,0.3741167187690735","0.5633202791213989,0.3605976998806","0.5713793039321899,0.35914576053619385","0.5789767503738403,0.3575097918510437","0.5403684973716736,0.3634493947029114","0.5327692031860352,0.3643360733985901","0.526104748249054,0.36506685614585876","0.591144323348999,0.3573148846626282","0.5188418626785278,0.3668103516101837","0.5742539763450623,0.38352522253990173","0.5442970395088196,0.3878033459186554","0.6672531962394714,0.39427730441093445","0.4675205945968628,0.42549505829811096","0.8419955968856812,0.41100603342056274","0.3771974444389343,0.5076028108596802","0.6979604363441467,0.4413756728172302","0.2426484376192093,0.5726009607315063","0.6637715101242065,0.4567543566226959","0.19469809532165527,0.5919525623321533","0.6479330062866211,0.4516015946865082","0.19618520140647888,0.5931535959243774","0.6518625617027283,0.4485953450202942","0.21524420380592346,0.5912068486213684","0.5964617133140564,0.5713010430335999","0.4773837924003601,0.5678589344024658","0.518425464630127,0.6972694396972656","0.3625566363334656,0.6640287637710571","0.5870071053504944,0.8031489253044128","0.4925365447998047,0.7969751954078674","0.6054814457893372,0.8115012049674988","0.5271700024604797,0.8010595440864563","0.5561148524284363,0.8628309369087219","0.46548524498939514,0.854527473449707"
257,"0.5540854334831238,0.3790186047554016","0.5632623434066772,0.3648229241371155","0.5714290738105774,0.36332467198371887","0.579235315322876,0.361811101436615","0.5401265621185303,0.3683856129646301","0.5327717065811157,0.3695545494556427","0.5265375971794128,0.37067556381225586","0.5925623774528503,0.3612750768661499","0.5197534561157227,0.3731323778629303","0.5733022689819336,0.3885533809661865","0.5431845784187317,0.39259353280067444","0.6664807200431824,0.3955279588699341","0.4699365794658661,0.43192774057388306","0.8430671095848083,0.40229296684265137","0.37042900919914246,0.5101813673973083","0.7011038064956665,0.44467395544052124","0.2356044501066208,0.5712664723396301","0.6690998673439026,0.4624716639518738","0.188162162899971,0.5905930995941162","0.6519714593887329,0.458091676235199","0.18855135142803192,0.591524600982666","0.655091404914856,0.45430976152420044","0.2066098302602768,0.58958500623703","0.5960867404937744,0.5752873420715332","0.4761166572570801,0.5682343244552612","0.5177636742591858,0.7071662545204163","0.35943591594696045,0.6682155132293701","0.58388751745224,0.8180018663406372","0.46448543667793274,0.7973572015762329","0.6034160852432251,0.8273126482963562","0.4966728687286377,0.8047903776168823","0.5330603122711182,0.8782984614372253","0.4302232563495636,0.8557318449020386"
258,"0.5523118376731873,0.3903067708015442","0.56272953748703,0.37618234753608704","0.5712869763374329,0.37424033880233765","0.5791563391685486,0.37237387895584106","0.5389575362205505,0.38016805052757263","0.5320020914077759,0.3808355927467346","0.5257133841514587,0.381458580493927","0.5934770703315735,0.37092867493629456","0.5198195576667786,0.3819309175014496","0.5717023015022278,0.3991556465625763","0.5413801670074463,0.4024154245853424","0.6677259206771851,0.4049389958381653","0.4708041846752167,0.43547147512435913","0.8398274183273315,0.4194400906562805","0.3706294298171997,0.5129887461662292","0.6981282234191895,0.4525429606437683","0.24798284471035004,0.5737630724906921","0.6648611426353455,0.471196711063385","0.2072743922472,0.5941702127456665","0.6472574472427368,0.4666987955570221","0.209670752286911,0.5955904722213745","0.651065468788147,0.46245869994163513","0.22521068155765533,0.5909579396247864","0.5941726565361023,0.5867819786071777","0.4766230285167694,0.5772125124931335","0.5160000324249268,0.7056034207344055","0.36053866147994995,0.6808688640594482","0.5789397954940796,0.8216027021408081","0.4496729075908661,0.8126983642578125","0.5953472852706909,0.8305536508560181","0.49204161763191223,0.8272741436958313","0.5296443104743958,0.8805478811264038","0.41018739342689514,0.8778413534164429"
259,"0.5515024065971375,0.3908599615097046","0.561495840549469,0.376844197511673","0.5700395107269287,0.37534379959106445","0.5780301690101624,0.37397855520248413","0.5378783941268921,0.38043636083602905","0.5309427976608276,0.38131996989250183","0.5251573920249939,0.3822404146194458","0.5918931365013123,0.3737495541572571","0.5173073410987854,0.38367730379104614","0.5699094533920288,0.40040239691734314","0.5405334830284119,0.40303316712379456","0.663480818271637,0.4130924344062805","0.46687620878219604,0.4388450086116791","0.8216201066970825,0.4344179034233093","0.37568917870521545,0.5199684500694275","0.6768052577972412,0.4645031988620758","0.27582329511642456,0.5906611680984497","0.633571982383728,0.4835280478000641","0.2428366094827652,0.613040566444397","0.6134453415870667,0.47587066888809204","0.24669964611530304,0.6150602102279663","0.6174961924552917,0.4708538055419922","0.2605268657207489,0.60914546251297","0.5959326028823853,0.5943748950958252","0.47846901416778564,0.585784912109375","0.5154479742050171,0.7045644521713257","0.3785102367401123,0.6812907457351685","0.5757890343666077,0.823006272315979","0.46113231778144836,0.8231398463249207","0.5982953906059265,0.8354703783988953","0.49900779128074646,0.8389279246330261","0.5399675369262695,0.8762008547782898","0.42152997851371765,0.8756228685379028"
260,"0.5504454970359802,0.3907288610935211","0.5609365105628967,0.3772246539592743","0.5696859359741211,0.37631914019584656","0.5777115225791931,0.3755337595939636","0.5374902486801147,0.3794739544391632","0.5299026966094971,0.38003021478652954","0.52320796251297,0.3806796371936798","0.589545726776123,0.3750637173652649","0.5126718878746033,0.3826749324798584","0.5683383345603943,0.40086475014686584","0.5374034643173218,0.4022049009799957","0.6612635254859924,0.4187757074832916","0.4657096564769745,0.4388554096221924","0.7718419432640076,0.48192867636680603","0.39408519864082336,0.5231783390045166","0.6058149933815002,0.5064073801040649","0.3344423770904541,0.6016676425933838","0.5744228363037109,0.5245991349220276","0.31446173787117004,0.6259203553199768","0.5489194393157959,0.5173400640487671","0.3215711712837219,0.626123309135437","0.5530048608779907,0.5125134587287903","0.3318738639354706,0.6185632348060608","0.5969930291175842,0.5910384654998779","0.48165231943130493,0.5879243612289429","0.5229952931404114,0.7034496665000916","0.4025939106941223,0.6808249354362488","0.5742241144180298,0.8217262029647827","0.46458908915519714,0.822064995765686","0.6010235548019409,0.8334266543388367","0.4984211027622223,0.8360549807548523","0.5451099872589111,0.8694210052490234","0.4345782697200775,0.8634850382804871"
261,"0.5446933507919312,0.3896849453449249","0.5553286671638489,0.37620940804481506","0.5644782781600952,0.37542349100112915","0.5730851292610168,0.3747842609882355","0.5304092168807983,0.37822604179382324","0.521412193775177,0.3787809908390045","0.5124908685684204,0.3794448673725128","0.5831907391548157,0.37457191944122314","0.4964585304260254,0.381268173456192","0.5603060126304626,0.4001774787902832","0.5288265347480774,0.401195228099823","0.6470651626586914,0.4196564257144928","0.4445871114730835,0.4375254511833191","0.6874730587005615,0.5065213441848755","0.41757360100746155,0.5208618640899658","0.5331057906150818,0.5383785367012024","0.4329243004322052,0.5958546996116638","0.49750030040740967,0.5594356656074524","0.42919352650642395,0.6238373517990112","0.4808906614780426,0.550557017326355","0.44983339309692383,0.622766375541687","0.4864250123500824,0.545108437538147","0.45570993423461914,0.6139069199562073","0.5973081588745117,0.587277889251709","0.4837401807308197,0.5899814367294312","0.5271720886230469,0.6414637565612793","0.45405691862106323,0.6796096563339233","0.5552491545677185,0.8099961280822754","0.4939434826374054,0.8131066560745239","0.5755300521850586,0.8213760256767273","0.5144907832145691,0.8282536268234253","0.51353520154953,0.8594201803207397","0.4838271737098694,0.8634735941886902"
262,"0.5392916202545166,0.3894147276878357","0.550604522228241,0.37590181827545166","0.5594154596328735,0.3749111294746399","0.5676530003547668,0.3741089105606079","0.5249713659286499,0.37775570154190063","0.5157859325408936,0.37817996740341187","0.5066810250282288,0.3788576126098633","0.5749126672744751,0.3739262819290161","0.4906872510910034,0.380667120218277","0.5555328726768494,0.39959442615509033","0.5218660831451416,0.4009454846382141","0.6392874121665955,0.41961878538131714","0.4363851249217987,0.4369242787361145","0.6815358996391296,0.5090330839157104","0.4237726926803589,0.5200632810592651","0.5258573293685913,0.5420228242874146","0.44129037857055664,0.5956652760505676","0.4919000267982483,0.5634885430335999","0.4399119019508362,0.624335527420044","0.47536149621009827,0.5543490648269653","0.45997491478919983,0.6221603751182556","0.4810064435005188,0.5484337210655212","0.4649815857410431,0.6127804517745972","0.5978218913078308,0.5847526788711548","0.4854448139667511,0.5905076861381531","0.532613217830658,0.6297967433929443","0.46567508578300476,0.6794983744621277","0.5468893647193909,0.8055474162101746","0.5036044716835022,0.8115435838699341","0.5646559596061707,0.8131371736526489","0.5189299583435059,0.8257588148117065","0.5196717977523804,0.8587506413459778","0.5033926963806152,0.8626059293746948"
263,"0.5344667434692383,0.3874844014644623","0.5451589822769165,0.3749069571495056","0.5533864498138428,0.3743651509284973","0.5612971186637878,0.37392371892929077","0.5190410017967224,0.37576767802238464","0.5100129246711731,0.3760496973991394","0.5004939436912537,0.3763333559036255","0.5665942430496216,0.373683363199234","0.4831363260746002,0.37864750623703003","0.5505198836326599,0.3993183374404907","0.5160271525382996,0.3997036814689636","0.6273988485336304,0.4206976890563965","0.4282282590866089,0.4317212998867035","0.6210404634475708,0.5184418559074402","0.4330002963542938,0.5199927091598511","0.49615228176116943,0.5663015246391296","0.5321610569953918,0.5775943398475647","0.4596250653266907,0.5969262719154358","0.5616310238838196,0.6034094095230103","0.44040951132774353,0.5926176309585571","0.5739996433258057,0.598242461681366","0.44519737362861633,0.5867794752120972","0.5686277747154236,0.5914989709854126","0.6001872420310974,0.5699883103370667","0.48798272013664246,0.5749027132987976","0.549751341342926,0.6478586196899414","0.493117094039917,0.6565248370170593","0.549883246421814,0.795982837677002","0.5022643804550171,0.7958897948265076","0.5581729412078857,0.8040807843208313","0.5114092230796814,0.8088237047195435","0.5240888595581055,0.8583934903144836","0.5096014142036438,0.8603755235671997"
264,"0.5272444486618042,0.3834663927555084","0.5373437404632568,0.37198328971862793","0.5452303290367126,0.37186482548713684","0.5524150133132935,0.3718976676464081","0.5119369626045227,0.37162914872169495","0.5033329725265503,0.37141740322113037","0.49431556463241577,0.37117305397987366","0.555396318435669,0.37300923466682434","0.47694849967956543,0.37467893958091736","0.5414607524871826,0.3968599736690521","0.5085670351982117,0.39647215604782104","0.6129858493804932,0.4201980531215668","0.41956642270088196,0.42792725563049316","0.6045331358909607,0.5211605429649353","0.41758397221565247,0.5110145807266235","0.5122489333152771,0.5948609113693237","0.5494191646575928,0.5167078971862793","0.4880957007408142,0.6230683922767639","0.5922850370407104,0.5285524129867554","0.4689794182777405,0.6196331977844238","0.6027871370315552,0.5190306901931763","0.4732939898967743,0.6099240183830261","0.590009331703186,0.5160365104675293","0.6040793061256409,0.565851092338562","0.48856422305107117,0.5678276419639587","0.5826064348220825,0.6544298529624939","0.49908605217933655,0.6771992444992065","0.5716349482536316,0.7932363748550415","0.5015690922737122,0.7984411120414734","0.5660498738288879,0.7979768514633179","0.5044880509376526,0.8104900121688843","0.5556500554084778,0.8588249087333679","0.5022110939025879,0.8606684803962708"
265,"0.5165895819664001,0.37992462515830994","0.5270757675170898,0.36850956082344055","0.5351297855377197,0.36838141083717346","0.5426592230796814,0.3684924244880676","0.5004085302352905,0.3685629665851593","0.491440087556839,0.3685089349746704","0.4831973612308502,0.36837637424468994","0.5465340614318848,0.37086981534957886","0.466597318649292,0.3719763457775116","0.5331315398216248,0.3932185769081116","0.49811020493507385,0.39367303252220154","0.6001870632171631,0.41962161660194397","0.40965956449508667,0.4232809543609619","0.5929491519927979,0.5200937390327454","0.3712010681629181,0.49461308121681213","0.5314233899116516,0.615280032157898","0.5308007001876831,0.4796317517757416","0.5559612512588501,0.6466752290725708","0.581993818283081,0.481257826089859","0.532101035118103,0.6465457677841187","0.5875102281570435,0.47316861152648926","0.5185799598693848,0.6381009817123413","0.5728095769882202,0.47168034315109253","0.6119611263275146,0.5669854879379272","0.49090057611465454,0.5703622698783875","0.6267395615577698,0.6582289934158325","0.5014733672142029,0.7057473063468933","0.5807938575744629,0.7962696552276611","0.5062323808670044,0.8079829216003418","0.572124719619751,0.8013951182365417","0.5050886273384094,0.8325517773628235","0.5648025870323181,0.860223114490509","0.5119999647140503,0.8678550720214844"
266,"0.5082613229751587,0.3799777030944824","0.5177626013755798,0.3688439130783081","0.5252125859260559,0.36873486638069153","0.5317077040672302,0.36878079175949097","0.4921240210533142,0.36868005990982056","0.48218032717704773,0.36855167150497437","0.4730231761932373,0.3684608042240143","0.5336356163024902,0.37105023860931396","0.4559839069843292,0.37200450897216797","0.5223866105079651,0.39317643642425537","0.48866400122642517,0.39362668991088867","0.5921743512153625,0.4225246012210846","0.39791810512542725,0.4221270978450775","0.6229210495948792,0.5227580666542053","0.29081907868385315,0.4796232581138611","0.64439457654953,0.6148382425308228","0.484327107667923,0.45601415634155273","0.6722555160522461,0.644180953502655","0.5125811100006104,0.45396915078163147","0.6518949270248413,0.6474409103393555","0.5221157670021057,0.448241651058197","0.6383625864982605,0.6385671496391296","0.5120006203651428,0.44950684905052185","0.6146916747093201,0.568076491355896","0.4984310269355774,0.575727641582489","0.6631646752357483,0.6644046902656555","0.5218927264213562,0.6983519196510315","0.5824607014656067,0.7987507581710815","0.512545108795166,0.8148152232170105","0.5717999935150146,0.8035699725151062","0.514022946357727,0.8346812129020691","0.571385383605957,0.8628785014152527","0.5193644762039185,0.8696616291999817"
267,"0.49921727180480957,0.38484081625938416","0.5085219740867615,0.3723524808883667","0.5151805281639099,0.3723040223121643","0.5203157663345337,0.37249380350112915","0.48329150676727295,0.3725108802318573","0.4731498658657074,0.37244752049446106","0.46358129382133484,0.37256452441215515","0.5230933427810669,0.3751792311668396","0.44646039605140686,0.37547940015792847","0.5134241580963135,0.3967985212802887","0.4798031151294708,0.3977104723453522","0.5818154811859131,0.42743438482284546","0.38136184215545654,0.4228483736515045","0.6414163112640381,0.5207085013389587","0.22980806231498718,0.46568042039871216","0.7386883497238159,0.595324695110321","0.41194772720336914,0.44889551401138306","0.7780384421348572,0.619205117225647","0.4860047698020935,0.4496766924858093","0.772261381149292,0.6212271451950073","0.49994778633117676,0.44563063979148865","0.7560579776763916,0.6146234273910522","0.47672221064567566,0.44571995735168457","0.6165728569030762,0.5629501938819885","0.49897080659866333,0.5751641988754272","0.7146123051643372,0.6646506786346436","0.5112059712409973,0.6877890229225159","0.6013197898864746,0.799751877784729","0.5165099501609802,0.813825249671936","0.5741954445838928,0.8053317070007324","0.5151880383491516,0.8310718536376953","0.6023116111755371,0.8626340627670288","0.5271652936935425,0.8747461438179016"
